timestamp,close,return,prediction,strategy,buys,sells
2021-05-25 23:58:00+00:00,17.08,0.9994148624926857,-1,1.0005854800936769,17.08,
2021-05-25 23:59:00+00:00,17.08,0.9994148624926857,-1,1.0005854800936769,17.08,
2021-05-26 08:00:00+00:00,16.9,0.9888823873610297,-1,1.011242603550296,16.9,
2021-05-26 08:01:00+00:00,16.8,0.9830310122878877,-1,1.0172619047619047,16.8,
2021-05-26 08:02:00+00:00,16.65,0.9742539496781744,-1,1.0264264264264265,16.65,
2021-05-26 08:03:00+00:00,16.95,0.9918080748976009,1,1.0449205962719477,,16.95
2021-05-26 08:04:00+00:00,16.96,0.9923932124049152,-1,1.0443044874298062,16.96,
2021-05-26 08:05:00+00:00,17.08,0.9994148624926855,1,1.0516934342748283,,17.08
2021-05-26 08:06:00+00:00,17.16,1.0040959625511992,1,1.0566193988381765,,17.16
2021-05-26 08:07:00+00:00,17.26,1.0099473376243415,1,1.0627768545423617,,17.26
2021-05-26 08:08:00+00:00,17.16,1.0040959625511992,-1,1.0689701928555455,17.16,
2021-05-26 08:09:00+00:00,17.11,1.001170275014628,-1,1.0720940099007108,17.11,
2021-05-26 08:10:00+00:00,17.06,0.998244587478057,-1,1.075236137714019,17.06,
2021-05-26 08:11:00+00:00,16.97,0.9929783499122291,-1,1.080938627542791,16.97,
2021-05-26 08:12:00+00:00,16.94,0.9912229373902867,-1,1.0828529226328902,16.94,
2021-05-26 08:13:00+00:00,16.97,0.9929783499122292,1,1.0847706078559707,,16.97
2021-05-26 08:14:00+00:00,16.95,0.9918080748976008,-1,1.0860505731749748,16.95,
2021-05-26 08:15:00+00:00,16.93,0.9906377998829724,-1,1.0873335626294047,16.93,
2021-05-26 08:16:00+00:00,16.86,0.9865418373317729,-1,1.0918479961634533,16.86,
2021-05-26 08:17:00+00:00,16.82,0.984201287302516,-1,1.094444543122225,16.82,
2021-05-26 08:18:00+00:00,16.72,0.9783499122293737,-1,1.1009902640739129,16.72,
2021-05-26 08:19:00+00:00,16.8,0.9830310122878876,1,1.1062581600742667,,16.8
2021-05-26 08:20:00+00:00,16.87,0.9871269748390872,1,1.1108675690745762,,16.87
2021-05-26 08:21:00+00:00,16.87,0.9871269748390872,-1,1.1108675690745762,16.87,
2021-05-26 08:22:00+00:00,16.86,0.9865418373317728,-1,1.111526446636305,16.86,
2021-05-26 08:23:00+00:00,16.85,0.9859566998244588,-1,1.1121861062485519,16.85,
2021-05-26 08:24:00+00:00,16.86,0.9865418373317728,-1,1.111526446636305,16.86,
2021-05-26 08:25:00+00:00,16.87,0.9871269748390872,-1,1.1108675690745762,16.87,
2021-05-26 08:26:00+00:00,16.81,0.9836161497952017,-1,1.1148325931164842,16.81,
