timestamp,close,return,prediction,strategy,buys,sells
2021-05-25 22:56:00+00:00,127.1,1.0007086056216046,1,1.0007086056216046,,127.1
2021-05-25 22:57:00+00:00,127.15,1.001102275411385,1,1.001102275411385,,127.15
2021-05-25 22:58:00+00:00,127.06,1.0003936697897804,-1,1.001811382957324,127.06,
2021-05-25 22:59:00+00:00,127.1,1.0007086056216046,1,1.002126765102124,,127.1
2021-05-25 23:00:00+00:00,127.1,1.0007086056216046,-1,1.002126765102124,127.1,
2021-05-25 23:01:00+00:00,127.1,1.0007086056216046,-1,1.002126765102124,127.1,
2021-05-25 23:02:00+00:00,127.13,1.0009448074954728,1,1.002363301710724,,127.13
2021-05-25 23:03:00+00:00,127.11,1.0007873395795606,-1,1.0025210175948733,127.11,
2021-05-25 23:05:00+00:00,127.05,1.0003149358318242,-1,1.0029944631757919,127.05,
2021-05-25 23:06:00+00:00,127.1,1.0007086056216046,1,1.0033891874824332,,127.1
2021-05-25 23:07:00+00:00,127.1,1.0007086056216046,-1,1.0033891874824332,127.1,
2021-05-25 23:08:00+00:00,127.13,1.0009448074954728,1,1.003626022066418,,127.13
2021-05-25 23:10:00+00:00,127.11,1.0007873395795606,-1,1.0037839366320802,127.11,
2021-05-25 23:11:00+00:00,127.0801,1.000551925045272,-1,1.004020111609164,127.0801,
2021-05-25 23:12:00+00:00,127.09,1.0006298716636484,-1,1.003941900899392,127.09,
2021-05-25 23:13:00+00:00,127.1,1.0007086056216044,-1,1.0038629125515637,127.1,
2021-05-25 23:14:00+00:00,127.15,1.0011022754113847,1,1.0042578232173984,,127.15
2021-05-25 23:15:00+00:00,127.15,1.0011022754113847,-1,1.0042578232173984,127.15,
2021-05-25 23:16:00+00:00,127.15,1.0011022754113847,-1,1.0042578232173984,127.15,
2021-05-25 23:21:00+00:00,127.12,1.0008660735375166,-1,1.004494825535653,127.12,
2021-05-25 23:22:00+00:00,127.12,1.0008660735375166,-1,1.004494825535653,127.12,
2021-05-25 23:23:00+00:00,127.14,1.0010235414534285,1,1.0046528643691228,,127.14
2021-05-25 23:25:00+00:00,127.14,1.0010235414534285,-1,1.0046528643691228,127.14,
2021-05-25 23:28:00+00:00,127.14,1.0010235414534285,-1,1.0046528643691228,127.14,
2021-05-25 23:29:00+00:00,127.13,1.0009448074954725,-1,1.0047318900014968,127.13,
2021-05-25 23:31:00+00:00,127.13,1.0009448074954725,-1,1.0047318900014968,127.13,
2021-05-25 23:32:00+00:00,127.15,1.0011022754113847,1,1.0048899536985,,127.15
