timestamp,close,return,prediction,strategy
2021-05-25 11:58:00+00:00,26.23,0.9988575780654988,-1,1.0011437285550897
2021-05-25 11:59:00+00:00,26.23,0.9988575780654988,-1,1.0011437285550897
2021-05-25 12:00:00+00:00,26.19,0.9973343488194973,-1,1.0026727758686522
2021-05-25 12:01:00+00:00,26.1,0.9939070830159938,-1,1.0061302681992337
2021-05-25 12:02:00+00:00,26.1,0.9939070830159938,-1,1.0061302681992337
2021-05-25 12:03:00+00:00,26.08,0.993145468392993,-1,1.0069018404907977
2021-05-25 12:04:00+00:00,26.05,0.9920030464584919,-1,1.0080614203454896
2021-05-25 12:05:00+00:00,26.0,0.99009900990099,-1,1.0100000000000002
2021-05-25 12:06:00+00:00,25.96,0.9885757806549885,-1,1.0115562403697997
2021-05-25 12:07:00+00:00,25.84,0.9840060929169839,-1,1.0162538699690404
2021-05-25 12:08:00+00:00,25.8,0.9824828636709824,-1,1.0178294573643412
2021-05-25 12:09:00+00:00,25.89,0.9859101294744858,-1,1.01429123213596
2021-05-25 12:10:00+00:00,25.89,0.9859101294744858,-1,1.01429123213596
2021-05-25 12:11:00+00:00,25.87,0.985148514851485,-1,1.0150753768844223
2021-05-25 12:12:00+00:00,25.87,0.985148514851485,-1,1.0150753768844223
2021-05-25 12:13:00+00:00,25.89,0.9859101294744859,-1,1.0142912321359598
2021-05-25 12:14:00+00:00,25.85,0.9843869002284844,-1,1.0158607350096711
2021-05-25 12:15:00+00:00,25.95,0.988194973343488,-1,1.0119460500963393
2021-05-25 12:16:00+00:00,25.94,0.9878141660319878,-1,1.012336160370085
2021-05-25 12:17:00+00:00,25.89,0.9859101294744859,-1,1.0142912321359598
2021-05-25 12:18:00+00:00,25.85,0.9843869002284844,-1,1.0158607350096711
2021-05-25 12:19:00+00:00,25.77,0.9813404417364813,-1,1.0190143577803648
2021-05-25 12:20:00+00:00,25.78,0.9817212490479819,-1,1.0186190845616756
2021-05-25 12:21:00+00:00,25.89,0.9859101294744859,1,1.022965403386415
2021-05-25 12:22:00+00:00,25.89,0.9859101294744859,-1,1.022965403386415
2021-05-25 12:23:00+00:00,25.93,0.9874333587204873,-1,1.0213873618848548
2021-05-25 12:24:00+00:00,25.9,0.9862909367859861,-1,1.0225704360492003
2021-05-25 12:25:00+00:00,25.86,0.9847677075399845,-1,1.024152138193128
2021-05-25 12:26:00+00:00,25.93,0.9874333587204872,-1,1.021387361884855
2021-05-25 12:27:00+00:00,25.81,0.9828636709824826,-1,1.0261361601578571
2021-05-25 12:28:00+00:00,25.81,0.9828636709824826,-1,1.0261361601578571
2021-05-25 12:29:00+00:00,25.79,0.9821020563594819,-1,1.026931922980779
2021-05-25 12:30:00+00:00,25.66,0.977151561309977,-1,1.0321346178360986
2021-05-25 12:31:00+00:00,25.66,0.977151561309977,-1,1.0321346178360986
2021-05-25 12:32:00+00:00,25.7,0.9786747905559785,-1,1.0305281826332409
2021-05-25 12:33:00+00:00,25.73,0.9798172124904796,-1,1.0293266340332021
2021-05-25 12:34:00+00:00,25.89,0.9859101294744858,1,1.0357274214970698
2021-05-25 12:35:00+00:00,25.82,0.9832444782939832,-1,1.0385353579612369
2021-05-25 12:36:00+00:00,25.9,0.9862909367859861,1,1.0417531282415196
2021-05-25 12:37:00+00:00,25.9,0.9862909367859861,-1,1.0417531282415196
2021-05-25 12:38:00+00:00,26.0,0.99009900990099,1,1.0457753410918729
2021-05-25 12:39:00+00:00,25.96,0.9885757806549885,-1,1.0473867052538017
2021-05-25 12:40:00+00:00,25.96,0.9885757806549885,-1,1.0473867052538017
2021-05-25 12:41:00+00:00,25.96,0.9885757806549885,-1,1.0473867052538017
2021-05-25 12:42:00+00:00,25.95,0.9881949733434882,-1,1.04779032248126
2021-05-25 12:43:00+00:00,25.9,0.9862909367859862,-1,1.0498130837215711
2021-05-25 12:44:00+00:00,25.88,0.9855293221629855,-1,1.0506243766765337
2021-05-25 12:45:00+00:00,25.89,0.9859101294744859,-1,1.0502185735182963
2021-05-25 12:46:00+00:00,25.92,0.987052551408987,-1,1.0490030427619095
2021-05-25 12:47:00+00:00,25.92,0.987052551408987,-1,1.0490030427619095
2021-05-25 12:48:00+00:00,25.92,0.987052551408987,-1,1.0490030427619095
2021-05-25 12:49:00+00:00,25.93,0.9874333587204872,-1,1.048598490874998
2021-05-25 12:50:00+00:00,25.97,0.9889565879664887,1,1.0502160743549438
2021-05-25 12:51:00+00:00,25.97,0.9889565879664887,-1,1.0502160743549438
2021-05-25 12:52:00+00:00,25.95,0.9881949733434878,-1,1.051025489441152
2021-05-25 12:53:00+00:00,25.95,0.9881949733434878,-1,1.051025489441152
2021-05-25 12:54:00+00:00,25.9,0.9862909367859859,-1,1.0530544961775248
2021-05-25 12:55:00+00:00,25.79,0.9821020563594818,-1,1.057546004303912
2021-05-25 12:56:00+00:00,25.7,0.9786747905559784,-1,1.0612494728014743
2021-05-25 12:57:00+00:00,25.8,0.9824828636709821,-1,1.0571361027518562
2021-05-25 12:58:00+00:00,25.77,0.981340441736481,-1,1.0583667617771786
2021-05-25 12:59:00+00:00,25.72,0.979436405178979,-1,1.0604242399299337
2021-05-25 13:00:00+00:00,25.76,0.9809596344249807,-1,1.0587776184393591
2021-05-25 13:01:00+00:00,25.66,0.9771515613099768,-1,1.0629037977785616
2021-05-25 13:02:00+00:00,25.66,0.9771515613099768,-1,1.0629037977785616
2021-05-25 13:03:00+00:00,25.75,0.9805788271134802,-1,1.0591887942135103
