timestamp,close,return,prediction,strategy
2021-05-25 15:21:00+00:00,40.635,1.0014787430683918,-1,0.9985234403839056
2021-05-25 15:22:00+00:00,40.6624,1.0021540357362908,-1,0.9978505941606988
2021-05-25 15:23:00+00:00,40.42,0.9961799137399878,-1,1.0038347352795645
2021-05-25 15:24:00+00:00,40.33,0.9939617991373999,-1,1.0060748822216712
2021-05-25 15:25:00+00:00,40.48,0.9976586568083796,1,1.0098167922720866
2021-05-25 15:26:00+00:00,40.39,0.9954405422057919,-1,1.0120669411035914
2021-05-25 15:27:00+00:00,40.45,0.9969192852741838,-1,1.0105657293244514
2021-05-25 15:28:00+00:00,40.505,0.9982747997535432,-1,1.0091935255196656
2021-05-25 15:29:00+00:00,40.61,1.0008626001232288,-1,1.0065841849587307
2021-05-25 15:30:00+00:00,40.67,1.0023413431916208,-1,1.0050991824729298
2021-05-25 15:31:00+00:00,40.6499,1.0018459642637094,-1,1.00559617000716
2021-05-25 15:32:00+00:00,40.48,0.9976586568083796,-1,1.0098167922720866
2021-05-25 15:33:00+00:00,40.55,0.9993838570548368,-1,1.0080735820264874
2021-05-25 15:34:00+00:00,40.48,0.9976586568083796,-1,1.0098167922720866
2021-05-25 15:35:00+00:00,40.53,0.9988909426987064,-1,1.008571027662819
2021-05-25 15:36:00+00:00,40.39,0.9954405422057919,-1,1.0120669411035914
2021-05-25 15:37:00+00:00,40.52,0.998644485520641,-1,1.0088199346291722
2021-05-25 15:38:00+00:00,40.4,0.9956869993838572,-1,1.0118164294845065
2021-05-25 15:39:00+00:00,40.47,0.9974121996303145,-1,1.0100663145830013
2021-05-25 15:40:00+00:00,40.53,0.9988909426987064,-1,1.008571027662819
2021-05-25 15:41:00+00:00,40.53,0.9988909426987064,-1,1.008571027662819
2021-05-25 15:42:00+00:00,40.75,1.0043130006161431,1,1.0140456298361675
2021-05-25 15:43:00+00:00,40.83,1.0062846580406657,-1,1.0120587660010734
2021-05-25 15:44:00+00:00,40.9,1.0080098582871229,-1,1.0103266360837122
2021-05-25 15:45:00+00:00,40.965,1.0096118299445473,-1,1.0087235302288253
2021-05-25 15:46:00+00:00,41.09,1.0126925446703636,1,1.0118015344099216
2021-05-25 15:47:00+00:00,41.0798,1.012441158348737,-1,1.0120527619147046
2021-05-25 15:48:00+00:00,41.045,1.01158348736907,-1,1.0129108307687582
2021-05-25 15:49:00+00:00,41.1386,1.013890326555761,-1,1.0106062201655788
2021-05-25 15:50:00+00:00,41.14,1.0139248305606903,-1,1.0105718290934291
2021-05-25 15:51:00+00:00,41.12,1.0134319162045595,-1,1.011063352356607
2021-05-25 15:52:00+00:00,41.145,1.014048059149723,-1,1.0104490229409084
2021-05-25 15:53:00+00:00,41.28,1.0173752310536046,1,1.0137643861222674
2021-05-25 15:54:00+00:00,41.351,1.0191250770178684,1,1.0155080215732044
2021-05-25 15:55:00+00:00,41.3601,1.0193493530499078,-1,1.0152845907063468
2021-05-25 15:56:00+00:00,41.56,1.0242760320394335,1,1.0201916240472284
2021-05-25 15:57:00+00:00,41.5101,1.0230462107208875,-1,1.0214180138183915
2021-05-25 15:58:00+00:00,41.78,1.0296980899568704,1,1.028059306465954
2021-05-25 15:59:00+00:00,41.69,1.0274799753542825,-1,1.0302786717233763
2021-05-25 16:00:00+00:00,41.78,1.0296980899568702,-1,1.028059306465954
2021-05-25 16:01:00+00:00,41.74,1.0287122612446091,-1,1.0290445094429217
2021-05-25 16:02:00+00:00,41.46,1.0218114602587804,-1,1.0359941588072252
2021-05-25 16:03:00+00:00,41.425,1.0209488601355516,-1,1.0368694707096573
2021-05-25 16:04:00+00:00,41.5247,1.0234060382008632,-1,1.0343799672037979
2021-05-25 16:05:00+00:00,41.5757,1.024662969808996,-1,1.0331111159679225
2021-05-25 16:06:00+00:00,41.58,1.024768946395564,-1,1.0330042766750254
2021-05-25 16:07:00+00:00,41.4501,1.0215674676524957,-1,1.0362415971046526
2021-05-25 16:08:00+00:00,41.54,1.0237831176833028,-1,1.0339989846930082
2021-05-25 16:09:00+00:00,41.57,1.0245224892174989,-1,1.0332527742157218
2021-05-25 16:10:00+00:00,41.7108,1.0279926062846583,1,1.0367524612643042
2021-05-25 16:11:00+00:00,41.575,1.0246457178065316,-1,1.040138895040364
2021-05-25 16:12:00+00:00,41.595,1.0251386321626619,-1,1.0396387681524977
2021-05-25 16:13:00+00:00,41.605,1.0253850893407273,-1,1.0393888850211068
2021-05-25 16:14:00+00:00,41.73,1.0284658040665435,1,1.0425116734029751
2021-05-25 16:15:00+00:00,41.68,1.027233518176217,-1,1.0437622872146388
2021-05-25 16:16:00+00:00,41.755,1.0290819470117072,-1,1.0418874896684505
2021-05-25 16:17:00+00:00,41.65,1.0264941466420212,-1,1.0445140967852617
2021-05-25 16:18:00+00:00,41.58,1.024768946395564,-1,1.0462725380256408
2021-05-25 16:19:00+00:00,41.5,1.0227972889710417,-1,1.0482894489423167
2021-05-25 16:20:00+00:00,41.364,1.0194454713493535,-1,1.0517361021928766
2021-05-25 16:21:00+00:00,41.34,1.0188539741219969,-1,1.0523466891897955
2021-05-25 16:22:00+00:00,41.5301,1.023539125077018,1,1.057185854782804
2021-05-25 16:23:00+00:00,41.5701,1.0245249537892793,-1,1.0561685987696765
2021-05-25 16:24:00+00:00,41.385,1.0199630314232904,-1,1.0608924554238328
2021-05-25 16:25:00+00:00,41.43,1.0210720887245843,-1,1.0597401464570437
2021-05-25 16:26:00+00:00,41.3,1.0178681454097354,-1,1.0630758902594508
2021-05-25 16:27:00+00:00,41.2,1.0154035736290823,-1,1.0656561715464883
2021-05-25 16:28:00+00:00,41.1858,1.0150536044362295,-1,1.0660235874431314
2021-05-25 16:29:00+00:00,41.24,1.0163894023413433,-1,1.0646225574130777
2021-05-25 16:30:00+00:00,41.31,1.0181146025878007,-1,1.0628185492063742
2021-05-25 16:31:00+00:00,41.35,1.019100431300062,-1,1.0617904296908178
2021-05-25 16:32:00+00:00,41.37,1.0195933456561925,-1,1.0612771154874383
2021-05-25 16:33:00+00:00,41.511,1.0230683918669137,1,1.064894231109477
2021-05-25 16:34:00+00:00,41.5799,1.0247664818237836,1,1.0666617436368417
2021-05-25 16:35:00+00:00,41.52,1.0232902033271725,-1,1.0682005933103447
2021-05-25 16:36:00+00:00,41.6,1.0252618607516948,-1,1.0661463614001325
2021-05-25 16:37:00+00:00,41.36,1.0193468884781274,-1,1.0723328973463617
2021-05-25 16:38:00+00:00,41.3301,1.0186099815157121,-1,1.0731086698131753
2021-05-25 16:39:00+00:00,41.45,1.0215650030807153,-1,1.0700045508865021
2021-05-25 16:40:00+00:00,41.46,1.0218114602587804,-1,1.0697464697116623
2021-05-25 16:41:00+00:00,41.33,1.0186075169439313,-1,1.0731112662532185
2021-05-25 16:42:00+00:00,41.24,1.0163894023413438,-1,1.0754531676587176
2021-05-25 16:43:00+00:00,41.38,1.0198398028342581,1,1.079104075599363
2021-05-25 16:44:00+00:00,41.315,1.0182378311768334,-1,1.080801806808705
2021-05-25 16:45:00+00:00,41.38,1.0198398028342581,-1,1.0791040755993633
2021-05-25 16:46:00+00:00,41.38,1.0198398028342581,-1,1.0791040755993633
2021-05-25 16:47:00+00:00,41.255,1.0167590881084416,-1,1.0823736916325692
2021-05-25 16:48:00+00:00,41.35,1.019100431300062,-1,1.07988698061189
2021-05-25 16:49:00+00:00,41.225,1.0160197165742457,-1,1.0831613498678387
2021-05-25 16:50:00+00:00,41.2,1.0154035736290825,-1,1.0838186079684866
2021-05-25 16:51:00+00:00,41.195,1.0152803450400498,-1,1.083950155317433
2021-05-25 16:52:00+00:00,41.31,1.0181146025878007,1,1.0869761115708982
2021-05-25 16:53:00+00:00,41.33,1.0186075169439313,-1,1.0864501129686381
2021-05-25 16:54:00+00:00,41.25,1.016635859519409,-1,1.0885571677331833
2021-05-25 16:55:00+00:00,41.4401,1.0213210104744304,1,1.0935737669473913
2021-05-25 16:56:00+00:00,41.4301,1.0210745532963652,-1,1.0938377232899894
2021-05-25 16:57:00+00:00,41.47,1.0220579174368456,-1,1.0927852968332914
2021-05-25 16:58:00+00:00,41.475,1.0221811460258783,-1,1.092653556592564
2021-05-25 16:59:00+00:00,41.51,1.0230437461491069,-1,1.0917322635431606
2021-05-25 17:00:00+00:00,41.51,1.0230437461491069,-1,1.0917322635431606
2021-05-25 17:01:00+00:00,41.43,1.0210720887245843,-1,1.0938403634969007
2021-05-25 17:02:00+00:00,41.535,1.0236598890942699,1,1.0966125874449375
2021-05-25 17:03:00+00:00,41.565,1.024399260628466,-1,1.095821095140755
2021-05-25 17:04:00+00:00,41.4699,1.022055452865065,-1,1.0983340644545918
2021-05-25 17:05:00+00:00,41.52,1.0232902033271722,-1,1.0970087625126559
2021-05-25 17:06:00+00:00,41.545,1.0239063462723357,-1,1.0963486296672396
2021-05-25 17:07:00+00:00,41.52,1.0232902033271722,-1,1.0970087625126559
2021-05-25 17:08:00+00:00,41.52,1.0232902033271722,-1,1.0970087625126559
2021-05-25 17:09:00+00:00,41.53,1.0235366605052376,-1,1.0967446140025394
2021-05-25 17:10:00+00:00,41.6704,1.0269969192852746,1,1.1004523660806989
2021-05-25 17:11:00+00:00,41.6555,1.0266296980899574,-1,1.1008459933389143
2021-05-25 17:12:00+00:00,41.77,1.029451632778805,1,1.1038719290793881
2021-05-25 17:13:00+00:00,41.7501,1.0289611829944552,-1,1.1043980847386243
2021-05-25 17:14:00+00:00,41.8,1.030191004313001,-1,1.1030796764987092
2021-05-25 17:15:00+00:00,41.93,1.03339494762785,1,1.106510307071552
2021-05-25 17:16:00+00:00,41.95,1.0338878619839806,-1,1.1059827693804571
2021-05-25 17:17:00+00:00,42.045,1.036229205175601,1,1.1084873787509253
2021-05-25 17:18:00+00:00,41.7801,1.0297005545286508,-1,1.1155155645769794
2021-05-25 17:19:00+00:00,41.91,1.0329020332717191,-1,1.112058025282335
2021-05-25 17:20:00+00:00,41.8001,1.0301934688847816,-1,1.1149818263492828
2021-05-25 17:21:00+00:00,41.85,1.0314232902033276,-1,1.1136523737056787
2021-05-25 17:22:00+00:00,41.88,1.0321626617375232,-1,1.112854628452308
2021-05-25 17:23:00+00:00,41.92,1.0331484904497845,-1,1.1117927442648534
2021-05-25 17:24:00+00:00,41.86,1.0316697473813927,-1,1.113386331571492
2021-05-25 17:25:00+00:00,41.71,1.027972889710413,-1,1.1173903581774791
2021-05-25 17:26:00+00:00,41.7718,1.0294959950708564,-1,1.1157372160065562
2021-05-25 17:27:00+00:00,41.63,1.0260012322858905,-1,1.1195376372707821
2021-05-25 17:28:00+00:00,41.73,1.0284658040665435,-1,1.1168548248162633
2021-05-25 17:29:00+00:00,41.74,1.028712261244609,-1,1.1165872505889474
2021-05-25 17:30:00+00:00,41.66,1.0267406038200861,-1,1.1187314411805729
2021-05-25 17:31:00+00:00,41.61,1.0255083179297597,-1,1.12007574716613
2021-05-25 17:32:00+00:00,41.71,1.0279728897104128,-1,1.1173903581774793
2021-05-25 17:33:00+00:00,41.775,1.0295748613678373,1,1.1191316761655286
2021-05-25 17:34:00+00:00,41.66,1.0267406038200861,-1,1.1222209738793796
2021-05-25 17:35:00+00:00,41.8301,1.0309328404189773,1,1.126803061917231
2021-05-25 17:36:00+00:00,41.78,1.02969808995687,-1,1.1281542546745804
2021-05-25 17:37:00+00:00,41.73,1.0284658040665433,-1,1.1295059851498674
2021-05-25 17:38:00+00:00,41.64,1.0262476894639556,-1,1.1319472805068196
2021-05-25 17:39:00+00:00,41.56,1.024276032039433,-1,1.134126197312415
2021-05-25 17:40:00+00:00,41.535,1.0236598890942696,-1,1.1348088301505712
2021-05-25 17:41:00+00:00,41.4105,1.0205914972273566,-1,1.1382206145857685
2021-05-25 17:42:00+00:00,41.43,1.021072088724584,-1,1.137684884390634
2021-05-25 17:43:00+00:00,41.54,1.0237831176833025,-1,1.1346722378503604
2021-05-25 17:44:00+00:00,41.6101,1.0255107825015406,-1,1.1327606701330677
2021-05-25 17:45:00+00:00,41.62,1.025754775107825,-1,1.1324912244186442
2021-05-25 17:46:00+00:00,41.6,1.0252618607516946,-1,1.1330356913534607
2021-05-25 17:47:00+00:00,41.69,1.027479975354282,-1,1.1305897040130481
2021-05-25 17:48:00+00:00,41.7401,1.0287147258163893,-1,1.1292326745816126
2021-05-25 17:49:00+00:00,41.6801,1.0272359827479975,-1,1.1308582455489302
2021-05-25 17:50:00+00:00,41.71,1.027972889710413,-1,1.1300475847591456
2021-05-25 17:51:00+00:00,41.6101,1.0255107825015406,-1,1.1327606701330677
2021-05-25 17:52:00+00:00,41.5906,1.0250301910043131,-1,1.1332917717057212
2021-05-25 17:53:00+00:00,41.57,1.0245224892174984,-1,1.1338533740751495
2021-05-25 17:54:00+00:00,41.57,1.0245224892174984,-1,1.1338533740751495
2021-05-25 17:55:00+00:00,41.61,1.0255083179297597,-1,1.1327633924610423
2021-05-25 17:56:00+00:00,41.57,1.0245224892174984,-1,1.1338533740751495
2021-05-25 17:57:00+00:00,41.565,1.0243992606284658,-1,1.133989769284349
2021-05-25 17:58:00+00:00,41.62,1.025754775107825,-1,1.132491224418644
2021-05-25 17:59:00+00:00,41.66,1.0267406038200864,-1,1.1314038588647135
2021-05-25 18:00:00+00:00,41.56,1.0242760320394333,-1,1.1341261973124148
2021-05-25 18:01:00+00:00,41.43,1.0210720887245843,-1,1.1376848843906338
2021-05-25 18:02:00+00:00,41.495,1.0226740603820086,-1,1.1359027535920947
2021-05-25 18:03:00+00:00,41.435,1.021195317313617,-1,1.1375475988971633
2021-05-25 18:04:00+00:00,41.385,1.0199630314232904,-1,1.138921946606354
2021-05-25 18:05:00+00:00,41.325,1.0184842883548986,-1,1.1405755537883595
2021-05-25 18:06:00+00:00,41.295,1.0177449168207024,-1,1.1414041593486854
2021-05-25 18:07:00+00:00,41.17,1.0146642020948862,-1,1.144869680842943
2021-05-25 18:08:00+00:00,41.2601,1.0168847812692545,-1,1.1423696200519136
2021-05-25 18:09:00+00:00,41.22,1.0158964879852126,-1,1.1434809500316343
2021-05-25 18:10:00+00:00,41.21,1.0156500308071474,-1,1.1437584266028624
2021-05-25 18:11:00+00:00,41.31,1.0181146025878005,-1,1.1409897061317833
2021-05-25 18:12:00+00:00,41.295,1.0177449168207024,-1,1.1414041593486854
2021-05-25 18:13:00+00:00,41.27,1.0171287738755392,-1,1.1420955842089646
2021-05-25 18:14:00+00:00,41.26,1.0168823166974736,-1,1.1423723887616086
2021-05-25 18:15:00+00:00,41.275,1.0172520024645717,-1,1.1419572322302598
2021-05-25 18:16:00+00:00,41.28,1.0173752310536046,-1,1.1418189137670534
2021-05-25 18:17:00+00:00,41.38,1.019839802834258,1,1.1445849479573806
2021-05-25 18:18:00+00:00,41.47,1.0220579174368456,1,1.147074378728675
2021-05-25 18:19:00+00:00,41.45,1.021565003080715,-1,1.1476278524940446
2021-05-25 18:20:00+00:00,41.455,1.0216882316697478,-1,1.1474894339857231
2021-05-25 18:21:00+00:00,41.58,1.024768946395564,1,1.150949479317968
2021-05-25 18:22:00+00:00,41.67,1.026987060998152,1,1.1534407119571846
2021-05-25 18:23:00+00:00,41.78,1.0296980899568702,1,1.1564855518495598
2021-05-25 18:24:00+00:00,41.7402,1.0287171903881702,-1,1.1575882807527182
2021-05-25 18:25:00+00:00,41.795,1.0300677757239682,-1,1.1560704954246825
2021-05-25 18:26:00+00:00,41.85,1.0314232902033276,-1,1.154551167413969
2021-05-25 18:27:00+00:00,41.905,1.0327788046826867,1,1.1560684986973089
2021-05-25 18:28:00+00:00,41.87,1.031916204559458,-1,1.1570348802940227
2021-05-25 18:29:00+00:00,41.735,1.0285890326555764,-1,1.1607775353518803
2021-05-25 18:30:00+00:00,41.75,1.0289587184226743,-1,1.160360489530796
2021-05-25 18:31:00+00:00,41.83,1.0309303758471968,1,1.1625839347801963
2021-05-25 18:32:00+00:00,41.865,1.0317929759704254,-1,1.1616119907286662
2021-05-25 18:33:00+00:00,41.95,1.0338878619839804,1,1.1639704529097705
2021-05-25 18:34:00+00:00,42.03,1.035859519408503,-1,1.1617549488357095
2021-05-25 18:35:00+00:00,42.045,1.036229205175601,-1,1.161340480427277
2021-05-25 18:36:00+00:00,41.965,1.0342575477510785,-1,1.1635544024678868
2021-05-25 18:37:00+00:00,42.065,1.0367221195317315,-1,1.160788315691546
2021-05-25 18:38:00+00:00,41.9701,1.0343832409118918,-1,1.1634130130632252
2021-05-25 18:39:00+00:00,41.9001,1.0326580406654347,-1,1.1653566578496202
2021-05-25 18:40:00+00:00,41.88,1.0321626617375235,-1,1.1659159622627715
2021-05-25 18:41:00+00:00,41.79,1.0299445471349356,-1,1.1684269083408678
2021-05-25 18:42:00+00:00,42.0,1.035120147874307,1,1.1742984003425807
2021-05-25 18:43:00+00:00,42.01,1.0353666050523722,-1,1.1740188720397142
2021-05-25 18:44:00+00:00,41.9899,1.034871226124461,-1,1.174580859072977
2021-05-25 18:45:00+00:00,41.945,1.0337646333949477,-1,1.1758381884464988
2021-05-25 18:46:00+00:00,41.98,1.0346272335181763,-1,1.1748578564647068
2021-05-25 18:47:00+00:00,41.8901,1.032411583487369,-1,1.1773792092735131
2021-05-25 18:48:00+00:00,41.935,1.0335181762168826,-1,1.1761185838652293
2021-05-25 18:49:00+00:00,41.84,1.0311768330252622,-1,1.1787890252004871
2021-05-25 18:50:00+00:00,41.845,1.0313000616142947,-1,1.1786481733633263
2021-05-25 18:51:00+00:00,42.02,1.0356130622304376,1,1.1835773986074076
2021-05-25 18:52:00+00:00,42.08,1.0370918052988296,-1,1.1818897882481765
2021-05-25 18:53:00+00:00,42.02,1.0356130622304378,-1,1.1835773986074076
2021-05-25 18:54:00+00:00,42.0105,1.0353789279112757,-1,1.183845045631051
2021-05-25 18:55:00+00:00,41.94,1.0336414048059153,-1,1.18583505697385
2021-05-25 18:56:00+00:00,41.99,1.034873690696242,-1,1.1844230123715946
2021-05-25 18:57:00+00:00,41.93,1.0333949476278501,-1,1.1861178700091406
2021-05-25 18:58:00+00:00,42.04,1.0361059765865686,1,1.1892295553347072
2021-05-25 18:59:00+00:00,42.1,1.0375847196549606,-1,1.1875346913603582
2021-05-25 19:00:00+00:00,42.1199,1.0380751694393104,-1,1.1869736278165683
2021-05-25 19:01:00+00:00,42.1,1.0375847196549606,-1,1.1875346913603582
2021-05-25 19:02:00+00:00,42.11,1.037831176833026,-1,1.1872526835970334
2021-05-25 19:03:00+00:00,42.11,1.037831176833026,-1,1.1872526835970334
2021-05-25 19:04:00+00:00,42.1,1.0375847196549606,-1,1.1875346913603582
2021-05-25 19:05:00+00:00,42.18,1.0395563770794831,1,1.1897912893486915
2021-05-25 19:06:00+00:00,42.175,1.0394331484904504,-1,1.1899323434434572
2021-05-25 19:07:00+00:00,42.23,1.0407886629698098,-1,1.1883825854778074
2021-05-25 19:08:00+00:00,42.2201,1.040544670363525,-1,1.1886612439271296
2021-05-25 19:09:00+00:00,42.195,1.0399260628465812,-1,1.1893683276390046
2021-05-25 19:10:00+00:00,42.21,1.040295748613679,-1,1.1889456665417628
2021-05-25 19:11:00+00:00,42.19,1.0398028342575485,-1,1.1895092814583506
2021-05-25 19:12:00+00:00,42.19,1.0398028342575485,-1,1.1895092814583506
2021-05-25 19:13:00+00:00,42.19,1.0398028342575485,-1,1.1895092814583506
2021-05-25 19:14:00+00:00,42.17,1.0393099199014177,-1,1.1900734309871428
2021-05-25 19:15:00+00:00,42.175,1.0394331484904504,-1,1.1899323434434574
2021-05-25 19:16:00+00:00,42.145,1.0386937769562545,-1,1.1907793708560401
2021-05-25 19:17:00+00:00,42.14,1.0385705483672218,-1,1.1909206593433272
2021-05-25 19:18:00+00:00,42.095,1.0374614910659279,-1,1.1921937661177768
2021-05-25 19:19:00+00:00,42.04,1.0361059765865686,-1,1.193753486791813
2021-05-25 19:20:00+00:00,42.0401,1.0361084411583494,-1,1.1937506472327089
2021-05-25 19:21:00+00:00,42.02,1.0356130622304383,-1,1.1943216702695811
2021-05-25 19:22:00+00:00,42.055,1.0364756623536666,-1,1.1933277038337369
2021-05-25 19:23:00+00:00,42.055,1.0364756623536666,-1,1.1933277038337369
2021-05-25 19:24:00+00:00,42.24,1.041035120147875,1,1.198577153963549
2021-05-25 19:25:00+00:00,42.21,1.040295748613679,-1,1.1994290211660816
2021-05-25 19:26:00+00:00,42.23,1.0407886629698095,-1,1.1988609752171517
2021-05-25 19:27:00+00:00,42.2,1.0400492914356136,-1,1.1997132460526139
2021-05-25 19:28:00+00:00,42.2701,1.0417769562538515,-1,1.197723662433264
2021-05-25 19:29:00+00:00,42.24,1.041035120147875,-1,1.198577153963549
2021-05-25 19:30:00+00:00,42.285,1.0421441774491689,-1,1.1973016195677029
2021-05-25 19:31:00+00:00,42.16,1.0390634627233524,-1,1.2008514939141441
2021-05-25 19:32:00+00:00,42.205,1.0401725200246463,-1,1.1995711167733754
2021-05-25 19:33:00+00:00,42.13,1.0383240911891567,-1,1.201706598229772
2021-05-25 19:34:00+00:00,42.135,1.0384473197781892,-1,1.201563996283857
2021-05-25 19:35:00+00:00,42.22,1.0405422057917444,-1,1.1991449309194766
2021-05-25 19:36:00+00:00,42.24,1.0410351201478751,-1,1.1985771539635488
2021-05-25 19:37:00+00:00,42.21,1.0402957486136792,-1,1.1994290211660814
2021-05-25 19:38:00+00:00,42.14,1.038570548367222,-1,1.2014214281779851
2021-05-25 19:39:00+00:00,42.155,1.03894023413432,-1,1.200993926780223
2021-05-25 19:40:00+00:00,42.14,1.038570548367222,-1,1.2014214281779854
2021-05-25 19:41:00+00:00,42.145,1.0386937769562545,-1,1.201278893900114
2021-05-25 19:42:00+00:00,42.1399,1.0385680837954412,-1,1.2014242792085483
2021-05-25 19:43:00+00:00,42.08,1.03709180529883,-1,1.2031344815451592
2021-05-25 19:44:00+00:00,42.1401,1.0385730129390025,-1,1.2014185771609538
2021-05-25 19:45:00+00:00,42.245,1.0411583487369078,1,1.2044092869301328
2021-05-25 19:46:00+00:00,42.36,1.0439926062846587,1,1.207687948736192
2021-05-25 19:47:00+00:00,42.29,1.0422674060382016,-1,1.2096869592921515
