timestamp,close,return,prediction,strategy,buys,sells
2021-05-26 13:04:00+00:00,40.71,1.0,-1,1.0,40.71,
2021-05-26 13:06:00+00:00,40.72,1.0002456398919184,-1,0.9997544204322201,40.72,
2021-05-26 13:07:00+00:00,40.73,1.0004912797838368,-1,0.9995089614534743,40.73,
2021-05-26 13:08:00+00:00,40.8,1.0022107590272658,-1,0.997794117647059,40.8,
2021-05-26 13:09:00+00:00,40.8,1.0022107590272658,-1,0.997794117647059,40.8,
2021-05-26 13:10:00+00:00,40.8,1.0022107590272658,-1,0.997794117647059,40.8,
2021-05-26 13:11:00+00:00,40.8,1.0022107590272658,-1,0.997794117647059,40.8,
2021-05-26 13:14:00+00:00,40.8,1.0022107590272658,-1,0.997794117647059,40.8,
2021-05-26 13:15:00+00:00,40.8,1.0022107590272658,-1,0.997794117647059,40.8,
2021-05-26 13:16:00+00:00,40.8,1.0022107590272658,-1,0.997794117647059,40.8,
2021-05-26 13:17:00+00:00,40.78,1.001719479243429,-1,0.9982834722903385,40.78,
2021-05-26 13:19:00+00:00,40.7,0.9997543601080814,-1,1.0002457002457004,40.7,
2021-05-26 13:20:00+00:00,40.78,1.0017194792434292,-1,0.9982834722903384,40.78,
2021-05-26 13:21:00+00:00,40.8,1.0022107590272658,-1,0.997794117647059,40.8,
2021-05-26 13:22:00+00:00,40.8,1.0022107590272658,-1,0.997794117647059,40.8,
2021-05-26 13:23:00+00:00,40.99,1.0068779169737165,1,1.0024407079008077,,40.99
2021-05-26 13:24:00+00:00,40.89,1.004421518054532,-1,1.0048922625789707,40.89,
2021-05-26 13:28:00+00:00,40.63,0.9980348808646524,-1,1.01132278161098,40.63,
2021-05-26 13:29:00+00:00,40.31,0.9901744043232621,-1,1.019351144054927,40.31,
2021-05-26 13:30:00+00:00,39.67,0.9744534512404814,-1,1.0357964360185055,39.67,
2021-05-26 13:31:00+00:00,39.58,0.9722426922132152,-1,1.0381517083591238,39.58,
2021-05-26 13:32:00+00:00,39.36,0.9668386145910094,-1,1.0439543855908058,39.36,
2021-05-26 13:38:00+00:00,39.33,0.966101694915254,-1,1.0447506894699752,39.33,
2021-05-26 13:55:00+00:00,39.355,0.9667157946450501,-1,1.044087018596217,39.355,
2021-05-26 14:01:00+00:00,39.42,0.9683124539425201,-1,1.04236541392324,39.42,
2021-05-26 14:12:00+00:00,40.13,0.9857528862687298,1,1.0611396260968953,,40.13
2021-05-26 14:18:00+00:00,39.855,0.9789977892409724,-1,1.0684615028294673,39.855,
2021-05-26 14:45:00+00:00,40.09,0.984770326701056,-1,1.062198383518793,40.09,
2021-05-26 14:56:00+00:00,40.175,0.9868582657823626,-1,1.0599510440639308,40.175,
2021-05-26 14:57:00+00:00,40.2,0.9874723655121589,-1,1.059291870529065,40.2,
2021-05-26 14:58:00+00:00,40.14,0.9859985261606481,-1,1.0608752664491385,40.14,
2021-05-26 14:59:00+00:00,40.095,0.984893146647015,-1,1.06206592331384,40.095,
2021-05-26 15:00:00+00:00,40.185,0.9871039056742811,1,1.0644499096736917,,40.185
2021-05-26 15:06:00+00:00,39.975,0.9819454679439937,-1,1.0700417666100637,39.975,
2021-05-26 15:07:00+00:00,39.95,0.9813313682141976,-1,1.0707113797305956,39.95,
2021-05-26 15:13:00+00:00,39.96,0.9815770081061159,-1,1.0704434339398723,39.96,
2021-05-26 15:35:00+00:00,39.72,0.9756816507000732,-1,1.0769113700966089,39.72,
2021-05-26 16:02:00+00:00,39.9,0.9801031687546051,1,1.0817916331030888,,39.9
2021-05-26 16:13:00+00:00,40.01,0.9828052075657081,1,1.0847740160514934,,40.01
2021-05-26 16:14:00+00:00,39.94,0.9810857283222789,-1,1.0866752223890899,39.94,
2021-05-26 16:15:00+00:00,39.82,0.9781380496192577,-1,1.089949984485692,39.82,
2021-05-26 16:16:00+00:00,39.87,0.9793662490788497,-1,1.0885831046456047,39.87,
2021-05-26 16:17:00+00:00,39.81,0.9778924097273392,-1,1.0902237724747614,39.81,
2021-05-26 16:18:00+00:00,39.89,0.9798575288626867,-1,1.088037312163957,39.89,
2021-05-26 16:19:00+00:00,39.885,0.9797347089167274,-1,1.0881737089687915,39.885,
2021-05-26 16:20:00+00:00,39.861,0.9791451731761232,-1,1.0888288899480758,39.861,
2021-05-26 16:21:00+00:00,39.86,0.9791206091869314,-1,1.0888562062774774,39.86,
