timestamp,close,return,prediction,strategy,buys,sells,human-return,human-strategy
2021-05-28 15:10:00+00:00,6.7466,1.000964377383125,-1,0.9990365517445824,6.7466,,0.09643773831248836,-0.09634482554176316
2021-05-28 15:12:00+00:00,6.7482,1.0012017625851248,-1,0.9987996799146439,6.7482,,0.12017625851248681,-0.12003200853560259
2021-05-28 15:14:00+00:00,6.6944,0.9932196851678758,-1,1.0068266013384322,6.6944,,-0.6780314832124219,0.6826601338432141
2021-05-28 15:15:00+00:00,6.6601,0.9881307399000016,-1,1.0120118316541793,6.6601,,-1.1869260099998513,1.2011831654179304
2021-05-28 15:16:00+00:00,6.66,0.9881159033248765,-1,1.0120270270270268,6.66,,-1.188409667512346,1.2027027027026804
2021-05-28 15:19:00+00:00,6.79,1.0074034509873742,1,1.0317813083353622,,6.79,0.7403450987374214,3.1781308335362155
2021-05-28 15:20:00+00:00,6.79,1.0074034509873742,-1,1.0317813083353622,6.79,,0.7403450987374214,3.1781308335362155
2021-05-28 15:21:00+00:00,6.7001,0.9940653699500008,-1,1.0456254509032865,6.7001,,-0.5934630049999186,4.562545090328655
2021-05-28 15:22:00+00:00,6.745,1.0007269921811248,-1,1.038664949384301,6.745,,0.0726992181124757,3.866494938430094
2021-05-28 15:23:00+00:00,6.7085,0.9953116422605005,-1,1.0443161785193575,6.7085,,-0.468835773949948,4.431617851935755
2021-05-28 15:24:00+00:00,6.745,1.0007269921811248,-1,1.038664949384301,6.745,,0.0726992181124757,3.866494938430094
2021-05-28 15:25:00+00:00,6.7,0.9940505333748756,-1,1.0456410572533001,6.7,,-0.5949466625124415,4.564105725330009
2021-05-28 15:26:00+00:00,6.7197,0.9969733386745002,-1,1.0425755738495932,6.7197,,-0.3026661325499731,4.257557384959327
2021-05-28 15:27:00+00:00,6.77,1.0044361359623744,1,1.0503797245355813,,6.77,0.4436135962374408,5.037972453558126
2021-05-28 15:29:00+00:00,6.74,0.999985163424875,-1,1.055055005208588,6.74,,-0.0014836575125087847,5.505500520858803
2021-05-28 15:30:00+00:00,6.7,0.9940505333748758,-1,1.0613538410605796,6.7,,-0.5949466625124131,6.1353841060579555
2021-05-28 15:32:00+00:00,6.71,0.9955341908873757,-1,1.0597720916700273,6.71,,-0.44658091126242994,5.9772091670027265
2021-05-28 15:34:00+00:00,6.7101,0.9955490274625006,-1,1.0597562979845134,6.7101,,-0.44509725374993536,5.975629798451337
2021-05-28 15:35:00+00:00,6.74,0.9999851634248753,-1,1.0550550052085879,6.74,,-0.0014836575124661522,5.505500520858789
2021-05-28 15:36:00+00:00,6.7004,0.994109879675376,-1,1.061290480434882,6.7004,,-0.5890120324623922,6.129048043488197
2021-05-28 15:37:00+00:00,6.78,1.0059197934748745,1,1.073898492231583,,6.78,0.5919793474874524,7.389849223158308
2021-05-28 15:39:00+00:00,6.7044,0.9947033426803759,-1,1.0860079615372196,6.7044,,-0.5296657319624103,8.600796153721959
2021-05-28 15:40:00+00:00,6.74,0.9999851634248752,1,1.091774604850674,,6.74,-0.001483657512480363,9.1774604850674
2021-05-28 15:41:00+00:00,6.78,1.0059197934748745,-1,1.0853334567394608,6.78,,0.5919793474874524,8.533345673946087
2021-05-28 15:43:00+00:00,6.7401,1.0,-1,1.0917584066547297,6.7401,,0.0,9.175840665472961
2021-05-28 15:44:00+00:00,6.6338,0.9842287206421271,-1,1.109252741519724,6.6338,,-1.5771279357872885,10.925274151972403
2021-05-28 15:46:00+00:00,6.78,1.0059197934748743,1,1.133699175058598,,6.78,0.591979347487424,13.369917505859803
2021-05-28 15:47:00+00:00,6.77,1.0044361359623744,-1,1.1353737676362328,6.77,,0.4436135962374408,13.537376763623271
2021-05-28 15:48:00+00:00,6.699,0.9939021676236257,-1,1.147407136422943,6.699,,-0.6097832376374299,14.740713642294295
2021-05-28 15:50:00+00:00,6.6943,0.9932048485927509,-1,1.1482127193130416,6.6943,,-0.6795151407249023,14.821271931304153
2021-05-28 15:51:00+00:00,6.68,0.9910832183498761,-1,1.1506707195954036,6.68,,-0.8916781650123937,15.067071959540357
2021-05-28 15:52:00+00:00,6.7233,0.9975074553790002,-1,1.1432600667674053,6.7233,,-0.2492544620999837,14.326006676740533
2021-05-28 15:54:00+00:00,6.75,1.0014688209373748,-1,1.1387378380588586,6.75,,0.1468820937374744,13.873783805885864
2021-05-28 15:55:00+00:00,6.645,0.9858904170561266,-1,1.156731438208773,6.645,,-1.410958294387342,15.6731438208773
2021-05-28 15:56:00+00:00,6.59,0.9777303007373775,-1,1.1663854942181027,6.59,,-2.2269699262622424,16.638549421810268
2021-05-28 15:57:00+00:00,6.66,0.9881159033248763,1,1.1787750214707988,,6.66,-1.1884096675123743,17.87750214707988
