,price,return,signal,prediction,strategy
0,35532.55,0.0006446872645596451,buy,-1.0,1.1985672863038126
0,35537.24,0.0001319829425920577,buy,-1.0,1.198409106305232
0,35600.0,0.001764477122895886,sell,1.0,1.2005255384060851
0,35549.0,-0.0014336113995918013,buy,-1.0,1.2022478597782393
0,35522.67,-0.0007409422405464706,buy,-1.0,1.2031389860969526
0,35431.12,-0.002580554211539524,buy,-1.0,1.206247760930409
0,35551.63,0.003395476106027035,sell,1.0,1.2103505078283257
0,35456.9,-0.002668131735665693,buy,-1.0,1.2135841944621424
0,35467.14,0.00028875963837231896,buy,-1.0,1.2132338109197622
0,35439.54,-0.0007784880463702554,buy,-1.0,1.2141786666707506
0,35432.85,-0.00018879002161133185,buy,-1.0,1.2144079131265122
0,35413.73,-0.0005397578955595169,buy,-1.0,1.2150635763198265
0,35313.25,-0.0028413504323298653,buy,-1.0,1.2185209071559466
0,35184.5,-0.003652602902737465,buy,-1.0,1.2229798185173792
0,35077.76,-0.003038333299096947,buy,-1.0,1.2267012894958154
0,35073.14,-0.0001317160580030744,buy,-1.0,1.226862876395576
0,34917.54,-0.0044463136048138304,buy,-1.0,1.2323300388465148
0,34986.93,0.0019852814216546146,sell,1.0,1.2347789909031475
0,35149.38,0.004632416233614078,sell,1.0,1.2405122703612825
0,35069.9,-0.002263766701743197,buy,-1.0,1.2433236817211184
0,35087.26,0.0004948889138132195,buy,-1.0,1.2427085268439728
0,35100.0,0.00036302884996269614,buy,-1.0,1.2422574696749702
0,35059.53,-0.001153656659003918,buy,-1.0,1.2436914352699953
0,35069.74,0.00029117656784788935,buy,-1.0,1.2433293541837338
0,35102.59,0.0009362665426580297,buy,-1.0,1.2421658112860463
0,35146.93,0.0012623575474439348,buy,-1.0,1.2405987432072005
0,35139.53,-0.0002105668724059349,buy,-1.0,1.2408599997094854
0,35137.28,-6.403250235087886e-05,buy,-1.0,1.2409394576242512
0,35098.37,-0.001107984448939621,buy,-1.0,1.2423151612337395
0,34973.99,-0.003550048282331089,buy,-1.0,1.2467332776612405
0,34925.16,-0.0013971559866805111,buy,-1.0,1.2484763759304593
0,34860.59,-0.0018505215871806016,buy,-1.0,1.2507888473944775
0,34930.78,0.0020114241535799135,sell,1.0,1.2533072462281927
0,34954.79,0.0006871232772280139,buy,-1.0,1.2524463654452744
0,34993.83,0.001116248013289806,buy,-1.0,1.2510491046679608
0,35025.85,0.0009146000733519993,buy,-1.0,1.2499054181526739
0,34959.05,-0.0019089838032531996,buy,-1.0,1.252293746266069
0,34942.95,-0.0004606449110096352,buy,-1.0,1.2528707418922223
0,34920.2,-0.0006512732622028163,buy,-1.0,1.253686968871966
0,34984.22,0.001831644348054205,sell,1.0,1.2559853818176876
0,35025.54,0.001180406983192083,sell,1.0,1.2574688310978688
0,34961.82,-0.0018209007342542287,buy,-1.0,1.2597606429634283
0,35009.48,0.0013622730282437658,sell,1.0,1.2614779503645774
0,35036.26,0.0007646432546734979,buy,-1.0,1.2605137384449616
0,35029.65,-0.0001886794882021375,buy,-1.0,1.260751593970527
0,34969.69,-0.0017131594287829446,buy,-1.0,1.2629133136075748
0,35042.35,0.0020756437346128565,sell,1.0,1.2655373941003307
0,35019.37,-0.0006559930536696038,buy,-1.0,1.2663678501969544
0,35040.86,0.0006134721702732543,buy,-1.0,1.2655912070123772
0,35020.7,-0.0005754939101101099,buy,-1.0,1.2663197566625375
0,35011.08,-0.0002747324160689247,buy,-1.0,1.2666677035427563
0,34970.4,-0.001162593434205848,buy,-1.0,1.2681411794589632
0,34852.13,-0.003387734965000573,buy,-1.0,1.2724445909662259
0,34790.31,-0.0017753546899694085,buy,-1.0,1.2747056379248052
0,34777.77,-0.00036051016891131324,buy,-1.0,1.2751652651148055
0,34797.6,0.0005700293232203111,buy,-1.0,1.2744385906542903
0,34860.87,0.0018165778662383727,sell,1.0,1.27675581165892
0,34939.53,0.0022538562328734005,sell,1.0,1.279636681016027
0,34836.5,-0.002953165288384335,buy,-1.0,1.2834212451153215
0,34749.27,-0.002507123099781851,buy,-1.0,1.2866429771175023
0,34796.37,0.0013545063989964417,buy,-1.0,1.284901390732996
0,34907.39,0.00318548364907348,sell,1.0,1.289000949175419
0,34842.85,-0.0018506034794821202,buy,-1.0,1.291388587421423
0,34842.13,-2.066442438606531e-05,buy,-1.0,1.2914152734989661
0,34812.49,-0.0008510563057845396,buy,-1.0,1.2925148084275653
0,34788.37,-0.0006930949119180783,buy,-1.0,1.293410954386093
0,34705.24,-0.0023924513247127513,buy,-1.0,1.296509081718972
0,34659.88,-0.0013078621204923137,buy,-1.0,1.298205846160937
0,34726.8,0.001928901072911499,sell,1.0,1.3007123734548889
0,34819.52,0.002666425913988084,sell,1.0,1.3041852546667119
0,34723.03,-0.0027749934944617687,buy,-1.0,1.3078093864093272
0,34786.75,0.0018334115817665471,sell,1.0,1.3102093386629756
0,34718.09,-0.0019756903931778804,buy,-1.0,1.31280046545574
0,34918.11,0.005744729037097451,sell,1.0,1.320363852413388
0,34899.34,-0.0005376879405425757,buy,-1.0,1.3210739870322608
0,34895.6,-0.00010717109302133232,buy,-1.0,1.3212155755623762
0,34894.74,-2.4645244601025417e-05,buy,-1.0,1.3212481376446552
0,34832.21,-0.0017935681042310287,buy,-1.0,1.3236200125858926
0,34769.7,-0.0017962155580732615,buy,-1.0,1.325999655981917
0,34794.59,0.0007155970703398927,buy,-1.0,1.325051113940255
0,34725.99,-0.001973516971955457,buy,-1.0,1.3276687068847988
0,34712.36,-0.00039257845772685905,buy,-1.0,1.3281900233402295
0,34657.46,-0.0015828212171187875,buy,-1.0,1.3302939753402139
0,34613.99,-0.0012550626760692663,buy,-1.0,1.331964625823098
0,34619.64,0.0001632154781583047,buy,-1.0,1.3317472463201367
0,34485.45,-0.003883655130558841,buy,-1.0,1.3369293495835044
0,34493.3,0.00022760632901855962,buy,-1.0,1.3366250906290338
0,34618.53,0.0036239855624311,sell,1.0,1.341477788402209
0,34675.03,0.0016307435357914215,sell,1.0,1.3436671793164023
0,34514.61,-0.004637118720589609,buy,-1.0,1.349912392253936
0,34547.8,0.000961159697588173,buy,-1.0,1.3486155342109083
0,34587.63,0.0011522313351241282,buy,-1.0,1.3470625120255892
0,34623.39,0.001033361542198114,buy,-1.0,1.3456712284040249
0,34586.24,-0.0010735501278645752,buy,-1.0,1.3471166496506017
0,34619.65,0.0009655248301990888,buy,-1.0,1.3458166027909475
0,34575.58,-0.0012737873971589376,buy,-1.0,1.3475319792990204
0,34603.46,0.0008060245273541915,buy,-1.0,1.3464462730840103
0,34568.57,-0.001008789331723696,buy,-1.0,1.3478052390599793
0,34571.21,7.636703504925839e-05,buy,-1.0,1.3477023151000973
0,34524.82,-0.0013427690988964043,buy,-1.0,1.3495131836403966
0,34425.01,-0.0028951505671998344,buy,-1.0,1.353425888701605
0,34280.71,-0.004200529800850889,buy,-1.0,1.3591229514444607
0,34239.59,-0.0012002283976071853,buy,-1.0,1.3607551887394576
0,34187.41,-0.0015251292651818587,buy,-1.0,1.3628320996768002
0,34208.6,0.000619626807995603,buy,-1.0,1.3619879139401097
0,34181.17,-0.0008021667998260278,buy,-1.0,1.363080893743884
0,34259.28,0.0022825692675473848,sell,1.0,1.36619577391359
0,34451.89,0.005606381160491368,sell,1.0,1.373876699140667
0,34469.56,0.0005127576505470626,buy,-1.0,1.3731724139315198
0,34478.56,0.00026106585795576757,buy,-1.0,1.372813972287629
0,34403.24,-0.0021869355916753737,buy,-1.0,1.3758195132887878
0,34362.74,-0.0011779081657152261,buy,-1.0,1.3774410571554352
0,34295.91,-0.001946732745425227,buy,-1.0,1.3801251785521174
0,34425.81,0.0037804686701742645,sell,1.0,1.3853525733258356
0,34393.11,-0.0009503201288531642,buy,-1.0,1.3866697275217705
0,34467.82,0.0021698815079499697,sell,1.0,1.389681903371618
0,34431.87,-0.0010435461541968252,buy,-1.0,1.3911328575145736
0,34542.17,0.0031983074798317404,sell,1.0,1.3955892507974204
0,34537.01,-0.0001493937828906676,buy,-1.0,1.395797758729465
0,34580.66,0.0012630635784744934,sell,1.0,1.397561853889079
0,34660.3,0.0023003735106898984,sell,1.0,1.4007804687461618
0,34597.47,-0.0018143817577801413,buy,-1.0,1.4033243263418567
0,34576.49,-0.0006065866590057552,buy,-1.0,1.4041758223834346
0,34550.0,-0.0007664211302117269,buy,-1.0,1.4052524249170073
0,34557.16,0.00020721441962366294,buy,-1.0,1.4049612665185043
0,34598.12,0.0011845806940466623,sell,1.0,1.4066265426429485
0,34595.8,-6.70579149401948e-05,buy,-1.0,1.406720871248702
0,34639.24,0.0012548560873303436,sell,1.0,1.4084872115167995
0,34625.43,-0.00039876029678592544,buy,-1.0,1.4090489722917858
0,34891.74,0.0076617417754268865,sell,1.0,1.4198862046903733
0,34932.42,0.001165212860496299,sell,1.0,1.4215416386356798
0,34899.09,-0.0009545834690081929,buy,-1.0,1.422899266665973
0,34874.28,-0.00071115960274337,buy,-1.0,1.4239115350427247
0,34992.48,0.003383586494328875,sell,1.0,1.4287376230205138
0,35012.48,0.0005713881000471162,sell,1.0,1.4295542199710702
0,35061.18,0.001389966153922092,sell,1.0,1.4315426335456753
0,35217.25,0.0044414838681831135,sell,1.0,1.4379149478493434
0,35149.45,-0.0019270484755250844,buy,-1.0,1.4406885512332992
0,35143.08,-0.0001812425877239812,buy,-1.0,1.4409496890183582
0,35090.32,-0.0015024193595764104,buy,-1.0,1.443116226843964
0,35076.35,-0.00039819476069165495,buy,-1.0,1.4436909825893312
0,35135.27,0.0016783550594860431,sell,1.0,1.44611604314136
0,35099.72,-0.0010123160275503358,buy,-1.0,1.447580710817731
0,35082.42,-0.0004930029306715728,buy,-1.0,1.4482945482980742
0,35076.76,-0.0001613473821180853,buy,-1.0,1.448528245684702
0,35072.65,-0.00011717846250467266,buy,-1.0,1.4486979919425345
0,35066.74,-0.00016852156866468376,buy,-1.0,1.4489421493729768
0,35024.99,-0.001191296175385753,buy,-1.0,1.4506692971819075
0,34920.86,-0.0029774483240319265,buy,-1.0,1.4549950266718326
0,34882.73,-0.0010924940620526816,buy,-1.0,1.4565854687148432
0,34946.03,0.0018130070572324,sell,1.0,1.4592286637907346
0,34831.22,-0.003290760344021224,buy,-1.0,1.4640385453535913
0,34787.03,-0.0012694948791382057,buy,-1.0,1.4658983150240454
0,34682.16,-0.0030191824508542958,buy,-1.0,1.4703308173911578
0,34706.38,0.0006980980139835329,buy,-1.0,1.4693047405604078
0,34647.68,-0.0016927635964446065,buy,-1.0,1.4717940324342331
0,34707.65,0.001729355622585176,sell,1.0,1.4743414898144986
0,34669.38,-0.0011032471087826323,buy,-1.0,1.4759689503810045
0,34692.03,0.0006531009333604497,buy,-1.0,1.475005308393893
0,34745.41,0.0015374993811823172,buy,-1.0,1.4727392311375855
0,34710.64,-0.0010012087616417104,buy,-1.0,1.4742144889567055
0,34800.46,0.0025843368898144413,sell,1.0,1.4780292830774158
0,34886.1,0.002457863987353685,sell,1.0,1.4816665461424083
0,34858.09,-0.000803221071344358,buy,-1.0,1.4828571300199946
0,34942.82,0.0024277632373787966,sell,1.0,1.4864615295905563
0,34882.88,-0.001716846797757203,buy,-1.0,1.4890157482813198
0,34693.68,-0.005438626639679703,buy,-1.0,1.4971360105185578
0,34595.13,-0.0028446170876447016,buy,-1.0,1.5014008522415578
0,34540.01,-0.0015945584742890926,buy,-1.0,1.5037968334522045
0,34473.09,-0.001939342558851108,buy,-1.0,1.506716040407387
0,34499.67,0.0007707390951382738,buy,-1.0,1.5055552028586792
0,34511.66,0.00034747917829279,buy,-1.0,1.5050321446550958
0,34594.96,0.0024107687611871474,sell,1.0,1.508664806128052
0,34609.03,0.0004066239589325567,buy,-1.0,1.5080514715785942
0,34528.43,-0.0023315880136130737,buy,-1.0,1.511571728613427
0,34462.04,-0.001924614240000221,buy,-1.0,1.514483722420603
0,34517.23,0.0016001912393879118,sell,1.0,1.5169091260426868
0,34549.7,0.0009402474496007922,buy,-1.0,1.515483526418881
0,34464.13,-0.002479794089103346,buy,-1.0,1.5192462770049446
0,34582.24,0.003421182466258928,sell,1.0,1.5244527968787105
0,34620.28,0.0010993820407520561,sell,1.0,1.5261296745012494
0,34595.44,-0.0007177560550234654,buy,-1.0,1.5272254565209202
0,34650.0,0.0015758441650646205,sell,1.0,1.5296340231096897
0,34761.73,0.003219343373204005,sell,1.0,1.5345663754733851
0,34650.64,-0.0032008731253096697,buy,-1.0,1.539486197406006
0,34676.67,0.0007509306570004442,buy,-1.0,1.5383305839714265
0,34526.11,-0.004351277146775074,buy,-1.0,1.5450388709091305
0,34569.34,0.001251312659248257,sell,1.0,1.546973407710102
0,34602.05,0.0009457668101854182,sell,1.0,1.54843717589793
0,34659.79,0.0016672965481668385,sell,1.0,1.5510210332860426
0,34570.09,-0.0025913680681241254,buy,-1.0,1.5550455118652353
0,34636.08,0.0019070559749143937,sell,1.0,1.5580139002416613
0,34533.2,-0.002974733172464468,buy,-1.0,1.5626554761760338
0,34471.24,-0.0017958269540835046,buy,-1.0,1.565464256286754
0,34493.74,0.0006525051061655456,buy,-1.0,1.5644431160518464
0,34441.99,-0.0015013987585604243,buy,-1.0,1.5667937331693729
0,34524.35,0.0023884126416448366,sell,1.0,1.5705403555876432
0,34491.41,-0.000954564653094392,buy,-1.0,1.5720402536582947
0,34427.7,-0.001848834616342002,buy,-1.0,1.574949384519798
0,34404.72,-0.000667708642345309,buy,-1.0,1.5760013429968982
0,34397.98,-0.00019592254436405528,buy,-1.0,1.5763101474398276
0,34434.97,0.0010747760646821452,buy,-1.0,1.5746168771290419
0,34401.2,-0.0009811702978010004,buy,-1.0,1.5761626026252644
0,34347.27,-0.001568907964417756,buy,-1.0,1.5786373975408308
0,34162.7,-0.0053881339179082145,buy,-1.0,1.5871662639496364
0,34106.83,-0.0016367481209468926,buy,-1.0,1.5897661824752474
0,34093.59,-0.0003882674085096375,buy,-1.0,1.5903835567164457
0,34114.69,0.0006186932341076513,buy,-1.0,1.5893999014920623
0,34196.77,0.0024031118497724025,sell,1.0,1.5932240002575637
0,34196.19,-1.696081000168921e-05,buy,-1.0,1.5932510228562842
0,34054.27,-0.004158805802921145,buy,-1.0,1.5998908417443052
0,34098.57,0.0013000193752484269,buy,-1.0,1.5978123040141519
0,34089.92,-0.0002537085084711124,buy,-1.0,1.5982177340189663
0,34165.74,0.0022216481735148896,sell,1.0,1.6017723586292125
0,34192.72,0.0007893683210810618,buy,-1.0,1.6005084691745035
0,34246.59,0.0015742417954013241,sell,1.0,1.6030300407615086
0,34224.38,-0.0006487421100928679,buy,-1.0,1.6040703312563345
0,34145.14,-0.0023179930319917196,buy,-1.0,1.6077928678471567
0,34129.94,-0.00044525763283236654,buy,-1.0,1.6085089092932088
0,34005.0,-0.0036674323052903594,buy,-1.0,1.6144188373369406
0,34144.96,0.00410741831017071,sell,1.0,1.6210635678316818
0,34527.19,0.01113213864127836,sell,1.0,1.6392102907311175
0,34386.99,-0.0040688344088941775,buy,-1.0,1.6458935532894428
0,34261.93,-0.003643469943773963,buy,-1.0,1.6519012547754472
0,34227.29,-0.001011546136858099,buy,-1.0,1.6535730745270378
0,34181.89,-0.0013273074363782632,buy,-1.0,1.655769331597186
0,34158.04,-0.0006979814280835811,buy,-1.0,1.6569254312609427
0,34301.11,0.004179724939243707,sell,1.0,1.6638654173213403
0,34375.2,0.002157658987321328,sell,1.0,1.667459347336122
0,34269.55,-0.0030781693697063167,buy,-1.0,1.6725999774303617
0,34287.64,0.0005277345941350407,buy,-1.0,1.671717521431882
0,34350.24,0.0018240661674568087,sell,1.0,1.674769627579801
0,34459.86,0.003186162866647887,sell,1.0,1.680114226236908
0,34440.28,-0.0005683588023792555,buy,-1.0,1.6810694053629116
0,34436.94,-9.698416987834146e-05,buy,-1.0,1.681232450389964
0,34472.41,0.001029468515741496,buy,-1.0,1.6795025650986448
0,34339.43,-0.00386503734077133,buy,-1.0,1.686006466040123
0,34427.4,0.002558502347342526,sell,1.0,1.6903256404940252
0,34453.89,0.0007691493961839183,buy,-1.0,1.689026027410664
0,34416.08,-0.0010980113334950361,buy,-1.0,1.6908816156733713
0,34255.01,-0.004691065639899577,buy,-1.0,1.6988322863004275
0,34339.88,0.0024745296131244063,sell,1.0,1.7030413026206184
0,34285.93,-0.0015722950625776883,buy,-1.0,1.7057210922100032
0,34280.06,-0.00017122191378968156,buy,-1.0,1.7060131740444948
0,34346.8,0.0019450116482140527,sell,1.0,1.7093346186171043
0,34260.64,-0.002511682269309887,buy,-1.0,1.7136333202975182
0,34199.67,-0.001781178499467416,buy,-1.0,1.7166883270721025
0,34280.41,0.002358059085576776,sell,1.0,1.720741156106061
0,34309.68,0.0008534761151862819,buy,-1.0,1.719273171163059
0,34227.12,-0.00240921781973439,buy,-1.0,1.723420268348309
0,34267.0,0.0011644796518732387,buy,-1.0,1.7214145485507857
0,34409.72,0.004156290674753503,sell,1.0,1.728584136911867
0,34221.83,-0.005475338074138713,buy,-1.0,1.7380746777007252
0,34088.46,-0.0039048339412920455,buy,-1.0,1.7448748388040707
0,34214.58,0.0036929584198517667,sell,1.0,1.751330501942563
0,34512.2,0.008661015704500544,sell,1.0,1.7665646794186018
0,34538.42,0.0007594428916121787,buy,-1.0,1.7652235837374919
0,34383.14,-0.004505999653347813,buy,-1.0,1.7731956281197898
0,34209.71,-0.005056806053950924,buy,-1.0,1.7821850442178744
0,34246.09,0.0010628757073874182,buy,-1.0,1.7802918093432176
0,34178.65,-0.001971217481794355,buy,-1.0,1.7838046127928007
0,34233.22,0.0015953375218029063,sell,1.0,1.786652654412938
0,34178.8,-0.0015909488267886128,buy,-1.0,1.789497389671436
0,34169.93,-0.0002595512762211312,buy,-1.0,1.7899619162843492
0,34185.1,0.0004438590766195475,buy,-1.0,1.7891676017359048
0,34210.01,0.0007284146805646974,buy,-1.0,1.787864820328964
0,34174.41,-0.0010411729226039357,buy,-1.0,1.7897272661650065
0,34249.86,0.002205358729583159,sell,1.0,1.7936786122813595
0,34276.03,0.0007637989458371194,buy,-1.0,1.792309125520979
0,34320.48,0.001295984481468078,buy,-1.0,1.789987825217795
0,34357.64,0.0010821497043408117,buy,-1.0,1.7880518381248198
0,34344.63,-0.0003787356707577279,buy,-1.0,1.788729165392984
0,34372.75,0.0008184247295112961,buy,-1.0,1.7872658241086568
0,34388.75,0.0004653767090237787,buy,-1.0,1.786434265730241
0,34366.9,-0.0006355841515731268,buy,-1.0,1.787570055944261
0,34350.68,-0.000472077168643923,buy,-1.0,1.78841412617249
0,34328.49,-0.0006461930385050384,buy,-1.0,1.7895701604011955
0,34265.37,-0.001840398479279763,buy,-1.0,1.7928667151596736
0,34221.31,-0.0012866737321346779,buy,-1.0,1.795175034375681
0,34246.87,0.0007466242329610363,buy,-1.0,1.7938352134262439
0,34365.57,0.0034600174085119132,sell,1.0,1.800052664534438
0,34277.5,-0.002566028830725832,buy,-1.0,1.8046775828676171
0,34425.57,0.004310439963172636,sell,1.0,1.812473326714024
0,34524.19,0.0028606355483340026,sell,1.0,1.817665575367584
0,34464.13,-0.0017411647413195929,buy,-1.0,1.820833187445898
0,34500.0,0.0010402510184540428,buy,-1.0,1.8189400487086895
0,34460.74,-0.0011386189951432246,buy,-1.0,1.8210123079321512
0,34535.04,0.0021537557433531015,sell,1.0,1.8249385502148
0,34519.8,-0.00044138832983820246,buy,-1.0,1.8257442345902966
0,34555.48,0.001033075889761922,sell,1.0,1.8276313415344323
0,34572.32,0.00048721354746178295,buy,-1.0,1.8267411116687065
0,34656.17,0.0024224142691333882,sell,1.0,1.8311715994755247
0,34624.99,-0.0009001004632462808,buy,-1.0,1.832820579893184
0,34627.89,8.375102960901913e-05,buy,-1.0,1.832667085710267
0,34646.15,0.0005271816230987781,sell,1.0,1.8336334888317125
0,34598.42,-0.0013785920703762583,buy,-1.0,1.8361630646453464
0,34595.01,-9.856427128293355e-05,buy,-1.0,1.8363440536391473
0,34544.2,-0.0014697885366923677,buy,-1.0,1.8390450755578895
0,34509.18,-0.001014287874172738,buy,-1.0,1.8409113429842971
0,34517.28,0.00023469261025934826,buy,-1.0,1.8404793453912605
0,34510.57,-0.0001944142841225409,buy,-1.0,1.8408371956501108
0,34549.26,0.0011204778247454483,sell,1.0,1.8429009688969655
0,34579.54,0.0008760459298164982,sell,1.0,1.8445161421695102
