timestamp,close,return,prediction,strategy,buys,sells,human-return,human-strategy
2021-05-28 17:14:00+00:00,23.04,0.9991326973113617,-1,1.0008680555555556,23.04,,-0.08673026886383184,0.08680555555555713
2021-05-28 17:15:00+00:00,23.05,0.999566348655681,-1,1.0004338394793926,23.05,,-0.043365134431908814,0.0433839479392617
2021-05-28 17:16:00+00:00,23.0399,0.9991283607979186,-1,1.00087239961979,23.0399,,-0.08716392020814112,0.08723996197899453
2021-05-28 17:17:00+00:00,23.04,0.9991326973113617,-1,1.0008680555555556,23.04,,-0.08673026886383184,0.08680555555555713
2021-05-28 17:18:00+00:00,23.04,0.9991326973113617,-1,1.0008680555555556,23.04,,-0.08673026886383184,0.08680555555555713
2021-05-28 17:19:00+00:00,23.04,0.9991326973113617,-1,1.0008680555555556,23.04,,-0.08673026886383184,0.08680555555555713
2021-05-28 17:20:00+00:00,23.05,0.9995663486556811,-1,1.0004338394793924,23.05,,-0.0433651344318946,0.04338394793923328
2021-05-28 17:21:00+00:00,23.06,1.0000000000000002,-1,0.9999999999999999,23.06,,2.842170943040401e-14,-1.4210854715202004e-14
2021-05-28 17:23:00+00:00,23.044,0.9993061578490895,-1,1.0006943239021002,23.044,,-0.06938421509104842,0.06943239021002512
2021-05-28 17:24:00+00:00,23.1,1.0017346053772769,1,1.003126144859335,,23.1,0.1734605377276921,0.3126144859334943
2021-05-28 17:25:00+00:00,23.15,1.0039028620988726,1,1.0052974135711514,,23.15,0.3902862098872646,0.5297413571151424
2021-05-28 17:26:00+00:00,23.13,1.0030355594102343,-1,1.0061666720351128,23.13,,0.30355594102343275,0.6166672035112839
2021-05-28 17:27:00+00:00,23.155,1.004119687771032,-1,1.0050803335854959,23.155,,0.4119687771032119,0.5080333585495822
2021-05-28 17:28:00+00:00,23.11,1.0021682567215957,-1,1.0070374350572115,23.11,,0.2168256721595725,0.7037435057211496
2021-05-28 17:30:00+00:00,23.1,1.0017346053772767,-1,1.0074733819987947,23.1,,0.17346053772766368,0.747338199879465
2021-05-28 17:31:00+00:00,23.05,0.9995663486556808,-1,1.0096587906365362,23.05,,-0.043365134431923025,0.9658790636536168
2021-05-28 17:32:00+00:00,23.05,0.9995663486556808,-1,1.0096587906365362,23.05,,-0.043365134431923025,0.9658790636536168
2021-05-28 17:33:00+00:00,23.06,1.0,-1,1.009220950744673,23.06,,0.0,0.9220950744672933
2021-05-28 17:34:00+00:00,23.07,1.0004336513443193,-1,1.0087834904279218,23.07,,0.043365134431923025,0.8783490427921805
2021-05-28 17:35:00+00:00,23.11,1.0021682567215957,1,1.0105325732028292,,23.11,0.2168256721595725,1.053257320282924
2021-05-28 17:36:00+00:00,23.11,1.0021682567215957,-1,1.0105325732028292,23.11,,0.2168256721595725,1.053257320282924
2021-05-28 17:37:00+00:00,23.1,1.0017346053772767,-1,1.0109700331912286,23.1,,0.17346053772766368,1.0970033191228623
2021-05-28 17:38:00+00:00,23.11,1.002168256721596,-1,1.0105325732028292,23.11,,0.2168256721595867,1.053257320282924
2021-05-28 17:39:00+00:00,23.1099,1.0021639202081527,-1,1.0105369459286877,23.1099,,0.21639202081527742,1.0536945928687658
2021-05-28 17:41:00+00:00,23.086,1.00112749349523,-1,1.0115831138662992,23.086,,0.11274934952298565,1.1583113866299186
2021-05-28 17:44:00+00:00,23.1,1.0017346053772769,-1,1.0109700331912286,23.1,,0.1734605377276921,1.0970033191228623
2021-05-28 17:45:00+00:00,23.0856,1.0011101474414572,-1,1.0116006413832597,23.0856,,0.1110147441457201,1.1600641383259642
2021-05-28 17:46:00+00:00,23.09,1.0013009540329576,-1,1.0114078720968984,23.09,,0.13009540329575486,1.1407872096898473
2021-05-28 17:47:00+00:00,23.1,1.0017346053772769,-1,1.0109700331912286,23.1,,0.1734605377276921,1.0970033191228623
2021-05-28 17:48:00+00:00,23.08,1.0008673026886383,-1,1.011846090412365,23.08,,0.08673026886383184,1.1846090412364987
2021-05-28 17:49:00+00:00,23.08,1.0008673026886383,-1,1.011846090412365,23.08,,0.08673026886383184,1.1846090412364987
2021-05-28 17:50:00+00:00,23.125,1.0028187337380747,1,1.0138189272437583,,23.125,0.28187337380747124,1.381892724375831
2021-05-28 17:52:00+00:00,23.1999,1.0060667823070253,1,1.0171026045475662,,23.1999,0.6066782307025278,1.7102604547566216
2021-05-28 17:54:00+00:00,23.135,1.0032523850823938,-1,1.019955855424382,23.135,,0.32523850823938005,1.9955855424381923
2021-05-28 17:57:00+00:00,23.1,1.0017346053772769,-1,1.021501243084116,23.1,,0.1734605377276921,2.1501243084115913
2021-05-28 17:58:00+00:00,23.1,1.0017346053772769,-1,1.021501243084116,23.1,,0.1734605377276921,2.1501243084115913
2021-05-28 17:59:00+00:00,23.1457,1.0037163920208154,-1,1.0194843411624224,23.1457,,0.3716392020815391,1.9484341162422396
2021-05-28 18:01:00+00:00,23.141,1.0035125758889851,-1,1.0196914012031928,23.141,,0.35125758889850545,1.969140120319281
2021-05-28 18:02:00+00:00,23.07,1.0004336513443193,-1,1.0228295932051616,23.07,,0.043365134431923025,2.28295932051617
2021-05-28 18:03:00+00:00,23.07,1.0004336513443193,-1,1.0228295932051616,23.07,,0.043365134431923025,2.28295932051617
2021-05-28 18:06:00+00:00,23.091,1.0013443191673894,-1,1.0218993857019218,23.091,,0.13443191673894717,2.189938570192183
2021-05-28 18:18:00+00:00,23.11,1.002168256721596,-1,1.021059226103119,23.11,,0.2168256721595867,2.1059226103119073
2021-05-28 18:31:00+00:00,23.1,1.0017346053772769,-1,1.021501243084116,23.1,,0.1734605377276921,2.1501243084115913
2021-05-28 18:37:00+00:00,23.0855,1.0011058109280138,-1,1.0221428479020631,23.0855,,0.1105810928013824,2.2142847902063068
2021-05-28 18:39:00+00:00,23.07,1.0004336513443193,-1,1.0228295932051616,23.07,,0.043365134431923025,2.28295932051617
