timestamp,close,return,prediction,strategy,buys,sells
2021-05-26 18:09:00+00:00,24.0,1.0000041666840278,-1,0.9999958333333334,24.0,
2021-05-26 18:11:00+00:00,24.01,1.000420835086813,-1,0.999579341940858,24.01,
2021-05-26 18:12:00+00:00,24.0,1.0000041666840278,-1,0.9999958333333333,24.0,
2021-05-26 18:13:00+00:00,23.99,0.9995874982812428,-1,1.0004126719466444,23.99,
2021-05-26 18:15:00+00:00,24.01,1.0004208350868131,-1,0.9995793419408578,24.01,
2021-05-26 18:17:00+00:00,24.02,1.000837503489598,-1,0.9991631973355536,24.02,
2021-05-26 18:18:00+00:00,24.08,1.0033375139063079,-1,0.996673588039867,24.08,
2021-05-26 18:19:00+00:00,24.0794,1.0033125138021408,-1,0.996698422718174,24.0794,
2021-05-26 18:20:00+00:00,23.92,0.9966708194617478,-1,1.0033403010033444,23.92,
2021-05-26 18:21:00+00:00,23.93,0.9970874878645329,-1,1.0029210196406184,23.93,
2021-05-26 18:23:00+00:00,24.085,1.0035458481077006,1,1.0094171649830461,,24.085
2021-05-26 18:24:00+00:00,23.93,0.9970874878645329,-1,1.0159553873220506,23.93,
2021-05-26 18:27:00+00:00,24.04,1.0016708402951682,-1,1.0113066729873823,24.04,
2021-05-26 18:28:00+00:00,24.0501,1.0020916753819809,-1,1.010881968000826,24.0501,
2021-05-26 18:41:00+00:00,24.05,1.002087508697953,-1,1.0108861712522523,24.05,
2021-05-26 18:46:00+00:00,24.01,1.0004208350868131,-1,1.0125702798257672,24.01,
2021-05-26 18:53:00+00:00,24.05,1.002087508697953,-1,1.0108861712522523,24.05,
2021-05-26 19:05:00+00:00,24.1402,1.0058458576910738,-1,1.0071089890977154,24.1402,
2021-05-26 19:06:00+00:00,24.14,1.0058375243230182,-1,1.007117332999862,24.14,
2021-05-26 19:07:00+00:00,24.13,1.0054208559202331,-1,1.0075347044598704,24.13,
2021-05-26 19:11:00+00:00,24.135,1.0056291901216259,-1,1.007325975496858,24.135,
2021-05-26 19:20:00+00:00,24.105,1.0043791849132706,-1,1.0085796481483786,24.105,
2021-05-26 19:23:00+00:00,24.085,1.0035458481077006,-1,1.0094171649830461,24.085,
2021-05-26 19:27:00+00:00,24.02,1.000837503489598,-1,1.012148726836664,24.02,
2021-05-26 19:28:00+00:00,24.02,1.000837503489598,-1,1.012148726836664,24.02,
2021-05-26 19:30:00+00:00,24.067,1.0027958449826877,-1,1.010172120273265,24.067,
2021-05-26 19:33:00+00:00,24.12,1.0050041875174482,-1,1.0079524219990326,24.12,
2021-05-26 19:35:00+00:00,24.12,1.0050041875174482,-1,1.0079524219990326,24.12,
2021-05-26 19:36:00+00:00,24.0485,1.0020250084375355,-1,1.0109492242184197,24.0485,
2021-05-26 19:37:00+00:00,24.05,1.0020875086979533,-1,1.0108861712522523,24.05,
2021-05-26 19:38:00+00:00,24.1176,1.0049041871007798,-1,1.008052725752839,24.1176,
2021-05-26 19:40:00+00:00,24.08,1.003337513906308,-1,1.0096267615704597,24.08,
2021-05-26 19:44:00+00:00,24.085,1.0035458481077006,-1,1.0094171649830461,24.085,
2021-05-26 19:47:00+00:00,24.1,1.0041708507118783,-1,1.0087888970380359,24.1,
2021-05-26 19:48:00+00:00,24.0604,1.0025208438368496,-1,1.0104492202380952,24.0604,
2021-05-26 19:51:00+00:00,24.1,1.0041708507118783,-1,1.0087888970380359,24.1,
2021-05-26 19:53:00+00:00,24.0764,1.0031875132813055,-1,1.0097777250177213,24.0764,
2021-05-26 19:54:00+00:00,24.1,1.0041708507118783,-1,1.0087888970380359,24.1,
2021-05-26 19:55:00+00:00,24.0,1.000004166684028,-1,1.012992184109028,24.0,
2021-05-26 19:56:00+00:00,23.97,0.998754161475673,-1,1.0142600091204284,23.97,
2021-05-26 19:57:00+00:00,23.97,0.998754161475673,-1,1.0142600091204284,23.97,
2021-05-26 19:58:00+00:00,23.9962,0.9998458326909699,-1,1.0131525999373512,23.9962,
2021-05-26 19:59:00+00:00,23.965,0.9985458272742807,-1,1.014471621890952,23.965,
2021-05-26 20:00:00+00:00,23.96,0.9983374930728882,-1,1.014683322980662,23.96,
2021-05-26 20:01:00+00:00,23.96,0.9983374930728882,-1,1.014683322980662,23.96,
2021-05-26 20:41:00+00:00,24.05,1.0020875086979535,-1,1.010886171252252,24.05,
