timestamp,close,return,prediction,strategy,buys,sells,human-return,human-strategy
2021-05-28 14:30:00+00:00,61.69,1.0021117608836907,1,1.0021117608836907,,61.69,0.2111760883690721,0.2111760883690721
2021-05-28 14:31:00+00:00,61.82,1.0042235217673814,1,1.0042235217673814,,61.82,0.4223521767381442,0.4223521767381442
2021-05-28 14:32:00+00:00,61.88,1.0051981806367771,-1,1.0032498079453704,61.88,,0.5198180636777181,0.32498079453704065
2021-05-28 14:33:00+00:00,61.94,1.0061728395061729,-1,1.002277980556337,61.94,,0.617283950617292,0.2277980556337127
2021-05-28 14:34:00+00:00,62.15,1.009584145549058,1,1.0056760815559629,,62.15,0.9584145549058007,0.5676081555962895
2021-05-28 14:35:00+00:00,62.11,1.0089343729694609,-1,1.0063237557350362,62.11,,0.8934372969460895,0.632375573503623
2021-05-28 14:36:00+00:00,62.02,1.0074723846653673,-1,1.0077840772122395,62.02,,0.7472384665367287,0.7784077212239566
2021-05-28 14:37:00+00:00,62.07,1.0082846003898636,-1,1.0069722646802497,62.07,,0.8284600389863499,0.6972264680249651
2021-05-28 14:38:00+00:00,62.068,1.0082521117608836,-1,1.007004712069071,62.068,,0.8252111760883594,0.7004712069071104
2021-05-28 14:39:00+00:00,62.07,1.0082846003898636,-1,1.0069722646802497,62.07,,0.8284600389863499,0.6972264680249651
2021-05-28 14:40:00+00:00,62.0673,1.0082407407407408,-1,1.0070160691491832,62.0673,,0.8240740740740762,0.7016069149183153
2021-05-28 14:41:00+00:00,62.14,1.0094217024041585,1,1.0081955963434892,,62.14,0.9421702404158481,0.81955963434892
2021-05-28 14:42:00+00:00,62.032,1.0076673164392462,-1,1.0099509020632,62.032,,0.7667316439246292,0.9950902063200004
2021-05-28 14:43:00+00:00,62.0095,1.0073018193632228,-1,1.010317360352598,62.0095,,0.7301819363222819,1.031736035259783
2021-05-28 14:44:00+00:00,61.99,1.0069850552306694,-1,1.010635172717929,61.99,,0.6985055230669417,1.0635172717929038
2021-05-28 14:45:00+00:00,61.9,1.0055230669265758,-1,1.0121045938091182,61.9,,0.5523066926575808,1.2104593809118285
2021-05-28 14:46:00+00:00,61.78,1.0035737491877843,-1,1.0140704816572421,61.78,,0.35737491877843297,1.4070481657242055
2021-05-28 14:47:00+00:00,61.7582,1.003219623131904,-1,1.0144284379529263,61.7582,,0.32196231319039725,1.4428437952926316
2021-05-28 14:48:00+00:00,61.74,1.0029239766081872,-1,1.0147274758144542,61.74,,0.29239766081872176,1.472747581445418
2021-05-28 14:49:00+00:00,61.6,1.0006497725795973,-1,1.0170336746231237,61.6,,0.06497725795972542,1.7033674623123716
2021-05-28 14:50:00+00:00,61.58,1.0003248862897987,-1,1.0173639876061127,61.58,,0.03248862897986271,1.7363987606112659
2021-05-28 14:51:00+00:00,61.69,1.0021117608836907,1,1.0191812990487348,,61.69,0.2111760883690721,1.9181299048734815
2021-05-28 14:52:00+00:00,61.64,1.0012995451591942,-1,1.0200080197650299,61.64,,0.12995451591942242,2.0008019765029843
2021-05-28 14:53:00+00:00,61.64,1.0012995451591942,-1,1.0200080197650299,61.64,,0.12995451591942242,2.0008019765029843
2021-05-28 14:54:00+00:00,61.65,1.0014619883040934,-1,1.0198425683425214,61.65,,0.14619883040933246,1.984256834252136
2021-05-28 14:55:00+00:00,61.75,1.0030864197530864,1,1.0214968141954697,,61.75,0.308641975308646,2.1496814195469653
2021-05-28 14:56:00+00:00,61.83,1.0043859649122806,1,1.022820210877828,,61.83,0.4385964912280542,2.2820210877827947
2021-05-28 14:57:00+00:00,61.741,1.002940220922677,-1,1.0242946119851655,61.741,,0.2940220922676957,2.429461198516549
2021-05-28 14:58:00+00:00,61.7405,1.0029320987654318,-1,1.024302907144842,61.7405,,0.2932098765431732,2.430290714484201
2021-05-28 14:59:00+00:00,61.76,1.0032488628979854,-1,1.023979495443266,61.76,,0.32488628979854184,2.3979495443265932
2021-05-28 15:00:00+00:00,61.852,1.0047433398310588,1,1.0255048534999496,,61.852,0.47433398310587904,2.5504853499949576
2021-05-28 15:01:00+00:00,61.835,1.00446718648473,-1,1.0257867906311777,61.835,,0.44671864847300924,2.578679063117775
2021-05-28 15:02:00+00:00,61.8599,1.0048716699155293,-1,1.0253738883942405,61.8599,,0.4871669915529395,2.537388839424054
2021-05-28 15:03:00+00:00,61.771,1.0034275503573746,-1,1.0268495928296268,61.771,,0.34275503573746846,2.68495928296268
2021-05-28 15:04:00+00:00,61.78,1.003573749187784,-1,1.0267000032159093,61.78,,0.35737491877840455,2.670000321590919
2021-05-28 15:05:00+00:00,61.77,1.0034113060428849,-1,1.0268662165886169,61.77,,0.3411306042884803,2.6866216588616822
2021-05-28 15:06:00+00:00,61.84,1.0045484080571798,1,1.028029898556582,,61.84,0.45484080571797847,2.8029898556581827
2021-05-28 15:07:00+00:00,61.87,1.0050357374918775,-1,1.027531419536755,61.87,,0.5035737491877512,2.7531419536755095
2021-05-28 15:08:00+00:00,61.86,1.0048732943469783,-1,1.02769752548883,61.86,,0.48732943469782697,2.7697525488830053
2021-05-28 15:09:00+00:00,61.91,1.0056855100714748,1,1.0285281895087854,,61.91,0.5685510071474766,2.852818950878543
2021-05-28 15:10:00+00:00,61.9899,1.00698343079922,1,1.029855590612674,,61.9899,0.6983430799219974,2.985559061267409
2021-05-28 15:11:00+00:00,61.9838,1.0068843404808314,-1,1.0299569415963623,61.9838,,0.6884340480831384,2.99569415963623
2021-05-28 15:12:00+00:00,62.049,1.007943469785575,1,1.03104034068761,,62.049,0.7943469785574848,3.1040340687610097
2021-05-28 15:13:00+00:00,62.01,1.0073099415204676,-1,1.0316887937320678,62.01,,0.7309941520467618,3.168879373206778
2021-05-28 15:14:00+00:00,61.95,1.0063352826510719,-1,1.0326880080601375,61.95,,0.6335282651071878,3.2688008060137435
2021-05-28 15:15:00+00:00,61.96,1.006497725795971,-1,1.0325213379490885,61.96,,0.6497725795971121,3.2521337949088576
2021-05-28 15:16:00+00:00,61.93,1.0060103963612732,-1,1.0330215097582032,61.93,,0.6010396361273251,3.302150975820311
2021-05-28 15:17:00+00:00,62.0,1.0071474983755684,1,1.0341891426612078,,62.0,0.7147498375568375,3.4189142661207796
2021-05-28 15:18:00+00:00,62.0503,1.0079645873944116,1,1.0350281703043667,,62.0503,0.7964587394411637,3.5028170304366597
2021-05-28 15:19:00+00:00,62.11,1.0089343729694604,1,1.0360239943659293,,62.11,0.8934372969460469,3.6023994365929326
2021-05-28 15:20:00+00:00,62.0713,1.0083057179987,-1,1.0366699310320207,62.0713,,0.8305717998700004,3.66699310320206
2021-05-28 15:21:00+00:00,62.11,1.0089343729694602,1,1.0373162704244763,,62.11,0.8934372969460185,3.731627042447627
2021-05-28 15:22:00+00:00,62.1186,1.0090740740740736,-1,1.0371726593333435,62.1186,,0.9074074074073621,3.717265933334346
2021-05-28 15:23:00+00:00,62.15,1.0095841455490573,1,1.0376969342124145,,62.15,0.9584145549057297,3.769693421241442
2021-05-28 15:24:00+00:00,62.1405,1.009429824561403,-1,1.0378555766577602,62.1405,,0.9429824561402995,3.7855576657760253
