timestamp,close,return,prediction,strategy,buys,sells,human-return,human-strategy
2021-05-26 22:05:00,1.7314,0.9989038250735591,0,1.0,,,-0.10961749264409093,0.0
2021-05-26 22:06:00,1.7297,0.9979230369814804,0,1.0,,,-0.20769630185195354,0.0
2021-05-26 22:07:00,1.734,1.0004038539202678,0,1.0,,,0.04038539202677782,0.0
2021-05-26 22:08:00,1.7364,1.0017884959326142,0,1.0,,,0.17884959326141825,0.0
2021-05-26 22:09:00,1.74,1.0038654589511338,0,1.0,,,0.3865458951133718,0.0
2021-05-26 22:10:00,1.7362,1.001673109098252,0,1.0,,,0.16731090982520413,0.0
2021-05-26 22:11:00,1.7329,0.9997692263312759,0,1.0,,,-0.023077366872414018,0.0
2021-05-26 22:12:00,1.7334,1.0000576934171812,0,1.0,,,0.005769341718121268,0.0
2021-05-26 22:13:00,1.7356,1.0013269485951655,0,1.0,,,0.13269485951654758,0.0
2021-05-26 22:14:00,1.7326,0.9995961460797325,0,1.0,,,-0.0403853920267494,0.0
2021-05-26 22:15:00,1.7335,1.0001153868343624,0,1.0,,,0.011538683436242536,0.0
2021-05-26 22:16:00,1.7352,1.001096174926441,0,1.0,,,0.10961749264410514,0.0
2021-05-26 22:17:00,1.7328,0.9997115329140946,0,1.0,,,-0.028846708590535286,0.0
2021-05-26 22:18:00,1.7321,0.999307678993827,0,1.0,,,-0.0692321006172989,0.0
2021-05-26 22:19:00,1.7326,0.9995961460797325,0,1.0,,,-0.0403853920267494,0.0
2021-05-26 22:20:00,1.7321,0.999307678993827,0,1.0,,,-0.0692321006172989,0.0
2021-05-26 22:21:00,1.732,0.9992499855766459,0,1.0,,,-0.07500144233540595,0.0
2021-05-26 22:22:00,1.7305,0.9983845843189293,0,1.0,,,-0.16154156810706866,0.0
2021-05-26 22:23:00,1.7269,0.9963076213004098,0,1.0,,,-0.3692378699590222,0.0
2021-05-26 22:24:00,1.7289,0.9974614896440318,0,1.0,,,-0.2538510355968242,0.0
2021-05-26 22:25:00,1.7282,0.9970576357237639,0,1.0,,,-0.294236427623602,0.0
2021-05-26 22:26:00,1.7243,0.9948075924537011,0,1.0,,,-0.5192407546298909,0.0
2021-05-26 22:27:00,1.7261,0.995846073962961,0,1.0,,,-0.41539260370390707,0.0
2021-05-26 22:28:00,1.725,0.995211446373969,0,1.0,,,-0.4788553626030989,0.0
2021-05-26 22:29:00,1.7325,0.9995384526625514,1,1.0043478260869565,,1.7325,-0.04615473374485646,0.4347826086956559
2021-05-26 22:30:00,1.7291,0.9975768764783941,-1,1.0063227162660644,1.7291,,-0.24231235216059588,0.632271626606439
2021-05-26 22:31:00,1.7305,0.9983845843189295,0,1.0063227162660644,,,-0.16154156810705445,0.632271626606439
2021-05-26 22:32:00,1.7276,0.9967114752206776,0,1.0063227162660644,,,-0.32885247793224437,0.632271626606439
2021-05-26 22:33:00,1.7262,0.9959037673801422,0,1.0063227162660644,,,-0.4096232619857858,0.632271626606439
2021-05-26 22:34:00,1.7261,0.9958460739629611,0,1.0063227162660644,,,-0.41539260370389286,0.632271626606439
2021-05-26 22:35:00,1.7259,0.9957306871285989,0,1.0063227162660644,,,-0.426931287140107,0.632271626606439
2021-05-26 22:36:00,1.7236,0.9944037385334336,0,1.0063227162660644,,,-0.5596261466566403,0.632271626606439
2021-05-26 22:37:00,1.7263,0.9959614607973232,0,1.0063227162660644,,,-0.40385392026767875,0.632271626606439
2021-05-26 22:38:00,1.727,0.9963653147175909,0,1.0063227162660644,,,-0.3634685282409009,0.632271626606439
2021-05-26 22:39:00,1.7246,0.9949806727052445,0,1.0063227162660644,,,-0.5019327294755556,0.632271626606439
2021-05-26 22:40:00,1.7195,0.9920383084290084,0,1.0063227162660644,,,-0.7961691570991576,0.632271626606439
2021-05-26 22:41:00,1.7175,0.9908844400853863,0,1.0063227162660644,,,-0.9115559914613698,0.632271626606439
2021-05-26 22:42:00,1.7155,0.9897305717417643,0,1.0063227162660644,,,-1.0269428258235678,0.632271626606439
2021-05-26 22:43:00,1.715,0.9894421046558588,0,1.0063227162660644,,,-1.0557895344141173,0.632271626606439
2021-05-26 22:44:00,1.7141,0.988922863901229,0,1.0063227162660644,,,-1.1077136098771092,0.632271626606439
2021-05-26 22:45:00,1.712,0.9877113021404258,0,1.0063227162660644,,,-1.2288697859574143,0.632271626606439
2021-05-26 22:46:00,1.7133,0.9884613165637802,0,1.0063227162660644,,,-1.1538683436219799,0.632271626606439
